voter,Conference,bias1-a,bias1-b,bias1-c,bias2-a,bias2-b,bias2-c,bias3-a,bias3-b,bias3-c,bias0-ap,bias0-mean
jim-alexander,mac,-0.26007272727272723,0.02269090909090909,-0.432,-0.6308636363636363,-0.49229090909090906,-0.7142818181818181,-0.6442454545454545,-0.5201454545454545,-0.7131181818181818,-13.545454545454545,-36.253454545454545
jim-alexander,pac-12,0.09707380952380952,0.005940476190476188,0.1996238095238095,-0.10136785714285715,-0.12713809523809524,0.07733928571428571,-0.09324404761904763,-0.12185714285714286,0.08303214285714286,14.821428571428571,0.30358333333333376
jim-alexander,big-ten,0.035220833333333326,0.006469444444444441,0.08889444444444444,-0.14560694444444444,-0.14760555555555555,-0.08208333333333334,-0.1372833333333333,-0.1400597222222222,-0.08072777777777779,6.361111111111111,-10.496680555555555
jim-alexander,big-12,0.0713469135802469,-0.044267901234567905,0.21339999999999998,-0.1513456790123457,-0.22827901234567902,-0.006634567901234572,-0.1370604938271605,-0.2302827160493827,0.021214814814814815,11.061728395061728,-8.794345679012345
jim-alexander,american,-0.16723636363636366,-0.0010909090909090994,-0.3003272727272727,-0.22102727272727274,-0.037963636363636366,-0.36505454545454546,-0.22740909090909092,-0.05004545454545455,-0.37162727272727275,-18.363636363636363,-22.964545454545455
jim-alexander,mwc,-0.27924634146341465,-0.051736585365853655,-0.31850487804878047,-0.29660975609756096,-0.05918048780487805,-0.32550731707317077,-0.3095512195121951,-0.07203902439024391,-0.3360390243902439,-29.170731707317074,-30.194341463414634
jim-alexander,cusa,-0.327,0.0,-0.327,-0.1727,0.0,-0.1727,-0.1787,0.0,-0.1787,-30.0,-15.5
jim-alexander,sun-belt,-0.15399285714285713,0.0,-0.15399285714285713,-0.0756,0.0,-0.0756,-0.09007857142857142,0.0,-0.09007857142857142,-5.785714285714286,-2.632142857142857
joey-kaufman,acc,0.03451014492753623,0.029411594202898548,-0.010078260869565217,-0.2682086956521739,-0.21057391304347828,-0.3149550724637681,-0.26053478260869567,-0.20301739130434784,-0.3104057971014493,1.8985507246376812,-11.135971014492755
joey-kaufman,sec,-0.018396638655462184,0.005842857142857143,-0.012896638655462185,-0.478881512605042,-0.5008075630252101,-0.3976142857142857,-0.47363529411764704,-0.4820453781512605,-0.40031176470588237,-2.823529411764706,-24.2659243697479
joey-kaufman,mac,0.02,0.0104,0.0295,-0.5147,-0.7237,-0.3056,-0.5359,-0.7673,-0.3045,4.0,-30.036
joey-kaufman,pac-12,-0.0732952380952381,-0.08350833333333332,-0.07544642857142858,-0.1938047619047619,-0.18221309523809523,-0.13617857142857143,-0.19231904761904764,-0.18027738095238094,-0.13550833333333334,-14.69047619047619,-25.81297619047619
joey-kaufman,big-12,-0.038611627906976746,-0.030488372093023255,-0.031883720930232555,-0.19796511627906976,-0.1703686046511628,-0.19875232558139536,-0.18773488372093022,-0.17139069767441859,-0.1771767441860465,-5.3604651162790695,-23.215197674418604
joey-kaufman,big-ten,0.040695061728395064,0.010823456790123458,0.045550617283950615,-0.10226543209876543,-0.10772962962962963,-0.07765061728395062,-0.09751481481481482,-0.09903703703703703,-0.07341728395061728,3.6296296296296298,-11.527925925925926
joey-kaufman,american,0.11576666666666667,0.027366666666666664,0.14306666666666668,-0.012577777777777781,-0.03604444444444445,-0.006444444444444444,-0.018699999999999998,-0.05043333333333334,0.006888888888888889,9.555555555555555,-5.346333333333333
joey-kaufman,mwc,-0.0046170731707317085,-0.025097560975609754,0.028578048780487805,-0.03807073170731707,-0.01777073170731707,-0.019509756097560976,-0.046321951219512186,-0.030536585365853658,-0.020424390243902437,-0.6829268292682927,-4.15809756097561
joey-kaufman,sun-belt,-0.0851,0.0,-0.0851,-0.0121,0.0,-0.0121,-0.0217,0.0,-0.0217,-4.0,-0.55
john-bednarowski,sec,0.06589653979238755,0.06162664359861592,0.0676612456747405,-0.5103439446366782,-0.4915792387543253,-0.4970128027681662,-0.4842906574394464,-0.45852629757785474,-0.48092041522491347,4.577854671280277,-23.80137716262976
john-bednarowski,acc,0.03965822222222222,0.08667955555555555,0.010919111111111109,-0.32200711111111113,-0.3580724444444444,-0.2631733333333333,-0.31244533333333335,-0.3332346666666667,-0.265916,1.9733333333333334,-14.208742222222222
john-bednarowski,mac,-0.3040859649122807,-0.4914228070175438,-0.1382982456140351,-0.8989438596491227,-1.0508368421052632,-0.7349526315789473,-0.8988368421052633,-1.058677192982456,-0.7262894736842106,-14.035087719298245,-38.52049122807018
john-bednarowski,big-12,0.02054931506849315,0.03183356164383562,0.02228150684931507,-0.11921472602739724,-0.10348356164383563,-0.11779691780821919,-0.11481849315068493,-0.09844246575342466,-0.11517500000000001,4.38013698630137,-11.636356164383562
john-bednarowski,big-ten,-0.05433886639676113,-0.04890688259109312,-0.03380202429149798,-0.21442226720647772,-0.17795587044534414,-0.1799242914979757,-0.2067842105263158,-0.1709076923076923,-0.1772234817813765,-7.7854251012145745,-26.92151821862348
john-bednarowski,pac-12,0.023087288135593215,-0.0037271186440677975,0.02025084745762712,-0.09276737288135593,-0.0859927966101695,-0.07194872881355932,-0.09126228813559323,-0.08691398305084747,-0.07252245762711865,4.614406779661017,-7.6559533898305085
john-bednarowski,american,-0.013037777777777775,0.010702222222222222,-0.052137222222222224,-0.12212833333333334,-0.06201166666666667,-0.15023277777777777,-0.12418611111111111,-0.06466888888888889,-0.158385,-2.3222222222222224,-14.101533333333332
john-bednarowski,mwc,-0.02572,-0.01445625,-0.015772500000000002,-0.051178749999999995,-0.02762625,-0.050611249999999997,-0.0631675,-0.03093625,-0.06264875,-4.1,-9.783775
john-bednarowski,cusa,-0.08105714285714287,-0.056917142857142854,-0.059571428571428574,-0.02304285714285714,0.01803142857142857,-0.06902857142857143,-0.029651428571428568,-0.005157142857142857,-0.05746285714285715,-7.6571428571428575,-2.4846857142857144
keith-sargeant,sun-belt,-0.1304,0.0,-0.1304,-0.0326,0.0,-0.0326,-0.0435,0.0,-0.0435,-3.0,-0.75
kellis-robinett,sun-belt,-0.061771875000000004,-0.031946875,-0.038575,-0.03086875,-0.0062765625,-0.018990624999999997,-0.0346765625,-0.021625,-0.014034375000000002,-4.71875,-5.675734375
kirk-bohls,sun-belt,-0.1257095652173913,-0.2208513043478261,-0.09572173913043479,-0.14566434782608695,-0.19248260869565217,-0.12695826086956521,-0.15195217391304347,-0.21186608695652173,-0.12786347826086955,-16.88695652173913,-20.305799999999998
lauren-brownlow,sun-belt,-0.20385188679245284,-0.18114150943396226,-0.17231698113207547,-0.21132547169811322,-0.1565,-0.19017264150943397,-0.21220943396226413,-0.16814056603773586,-0.185,-29.08490566037736,-30.12070754716981
lauren-brownlow,cusa,-0.07300000000000001,-0.03187428571428571,-0.08542285714285713,-0.07591999999999999,0.0008914285714285732,-0.11716571428571428,-0.07064857142857144,-0.012411428571428573,-0.10223714285714285,-12.285714285714286,-12.137257142857143
marc-weiszer,sun-belt,-0.053723140495867766,-0.0524404958677686,-0.032995041322314046,-0.09374214876033059,-0.04642561983471074,-0.08058347107438017,-0.09910413223140496,-0.05614214876033058,-0.08238429752066116,-4.471074380165289,-10.56197520661157
matt-baker,sun-belt,-0.014389147286821705,-0.014413953488372093,-0.026005426356589145,-0.05240697674418604,-0.0055,-0.07534341085271318,-0.05785658914728682,-0.019089147286821706,-0.07592558139534883,-1.1705426356589148,-7.196565891472868
matt-brown,sun-belt,-0.06552187500000001,-0.07758515625,-0.06783750000000001,-0.08935703125,-0.050459375,-0.10883749999999999,-0.09625312500000001,-0.0673453125,-0.109090625,-10.3828125,-14.42990625
matt-brown,cusa,0.051435849056603776,-0.016173584905660378,0.09110377358490566,0.0212,0.006067924528301886,0.024324528301886795,0.02127547169811321,-0.003033962264150943,0.03434716981132076,6.811320754716981,2.730566037735849
michael-vega,sec,0.019263671875,-0.0022300781250000007,0.06956523437499999,-0.591378125,-0.40016796875,-0.3959671875,-0.559977734375,-0.3734859375,-0.37315976562500003,4.22265625,-12.8899921875
michael-vega,acc,0.053456756756756756,0.07189459459459459,-0.04456891891891892,-0.4514337837837838,-0.36129121621621624,-0.25899256756756756,-0.42291081081081083,-0.32015608108108107,-0.26762702702702706,-3.6283783783783785,-9.102648648648648
michael-vega,mac,-0.28764375000000003,-0.30807291666666664,0.022766666666666668,-1.2027708333333333,-0.9919895833333333,-0.43323333333333336,-1.2696895833333333,-1.0658854166666667,-0.4183583333333334,1.3958333333333333,-13.713583333333332
michael-vega,big-ten,0.017629015544041452,-0.05352331606217617,0.08121139896373057,-0.11943160621761659,-0.13141347150259067,-0.0448580310880829,-0.11347512953367876,-0.12702124352331606,-0.03895129533678757,5.4404145077720205,-9.25799481865285
michael-vega,big-12,0.0505816,0.019525599999999997,0.0180736,-0.1451652,-0.10692760000000001,-0.0903176,-0.1271672,-0.0976272,-0.082786,1.524,-5.900828
michael-vega,pac-12,-0.02199715909090909,0.007910795454545453,0.004710227272727273,-0.1508028409090909,-0.05873579545454546,-0.09970397727272728,-0.1515653409090909,-0.06512102272727273,-0.09462102272727274,3.2556818181818183,-7.347795454545454
michael-vega,american,-0.1308512,-0.0627304,-0.11689440000000001,-0.2284224,-0.088916,-0.18772640000000002,-0.23179919999999998,-0.0963768,-0.1920328,-11.232,-17.320240000000002
michael-vega,mwc,-0.20275555555555555,0.004155555555555556,-0.2522984126984127,-0.2708984126984127,-0.026228571428571427,-0.31960476190476195,-0.27740158730158726,-0.024636507936507936,-0.33023650793650794,-18.38095238095238,-26.36326984126984
michael-vega,sun-belt,-0.18399583333333333,0.0,-0.18399583333333333,-0.19417916666666668,0.0,-0.19417916666666668,-0.20260416666666667,0.0,-0.20260416666666667,-18.166666666666668,-23.016291666666664
michael-vega,cusa,-0.0833,0.0,-0.0833,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0
mike-barber,sun-belt,-0.03254078947368421,-0.05138289473684211,-0.018324999999999998,-0.03912368421052631,-0.037219736842105264,-0.01948026315789474,-0.04537894736842105,-0.043227631578947365,-0.024042105263157896,-7.0131578947368425,-6.8645657894736845
neill-ostrout,sec,0.043036868686868686,0.06486313131313132,0.05340757575757576,-0.49445429292929294,-0.4611782828282828,-0.4688813131313131,-0.47642196969696976,-0.43882499999999997,-0.45509924242424243,3.696969696969697,-21.775727272727273
neill-ostrout,acc,-0.044651700680272105,-0.06158843537414966,0.01264387755102041,-0.33828979591836733,-0.4290768707482993,-0.21013333333333334,-0.32699863945578234,-0.40804761904761905,-0.20579319727891157,-1.3945578231292517,-15.045867346938774
neill-ostrout,mac,-0.2694898734177215,-0.43901645569620257,-0.13759620253164556,-0.7776784810126582,-0.8946367088607594,-0.6810177215189874,-0.7745544303797469,-0.902032911392405,-0.666826582278481,-5.7594936708860756,-30.273050632911392
neill-ostrout,big-12,0.061487679083094555,0.06857363896848138,0.055962750716332374,-0.12397535816618911,-0.1249077363896848,-0.09802464183381089,-0.11610085959885386,-0.11434183381088826,-0.0938974212034384,7.98567335243553,-10.354297994269341
neill-ostrout,american,-0.09978457943925233,-0.03908785046728972,-0.15601495327102805,-0.24302009345794395,-0.11520747663551402,-0.3292570093457944,-0.24309252336448597,-0.11237990654205607,-0.33171542056074765,-9.728971962616823,-20.745084112149534
neill-ostrout,big-ten,0.0364585798816568,0.024950295857988167,0.04246715976331361,-0.14359822485207102,-0.1361698224852071,-0.1053757396449704,-0.13601568047337279,-0.12950236686390532,-0.09907041420118343,1.7810650887573964,-16.80671301775148
neill-ostrout,pac-12,-0.08222642857142856,-0.04278642857142857,-0.10464928571428571,-0.20266857142857142,-0.13976750000000002,-0.19536142857142857,-0.1985475,-0.13214928571428572,-0.19466785714285714,-6.078571428571428,-18.270575
neill-ostrout,mwc,-0.044119090909090906,-0.05825545454545455,-0.03651181818181819,-0.04567636363636363,-0.04313818181818181,-0.04915727272727272,-0.05864363636363636,-0.05277545454545454,-0.061794545454545456,-6.663636363636364,-8.577618181818181
neill-ostrout,sun-belt,-0.08180899999999999,-0.059501,-0.07022,-0.111484,-0.048398000000000004,-0.11610100000000001,-0.11529400000000001,-0.06325700000000001,-0.113257,-9.01,-15.88324
pat-dooley,cusa,-0.054984000000000005,-0.03424,-0.042760000000000006,-0.036208,-0.015936,-0.05067200000000001,-0.03828,-0.030976,-0.041991999999999995,-6.24,-7.0451999999999995
pat-dooley,sun-belt,-0.033466666666666665,-0.04864603174603175,-0.015576190476190476,-0.06318253968253969,-0.008436507936507937,-0.09884126984126984,-0.06814603174603175,-0.018461904761904763,-0.09914920634920636,-3.8095238095238093,-9.990492063492065
rachel-richlinski,sec,0.018080000000000002,-0.022820833333333335,0.022160833333333334,-0.45515750000000005,-0.5325441666666667,-0.38169749999999997,-0.4433958333333334,-0.5027833333333334,-0.38341166666666665,-0.016666666666666666,-21.21676666666667
rachel-richlinski,acc,-0.04988472222222222,-0.002002777777777778,-0.05884027777777778,-0.3558222222222222,-0.25725833333333337,-0.3556722222222223,-0.3474125,-0.2453777777777778,-0.35675416666666665,-3.3194444444444446,-16.13733333333333
rachel-richlinski,mac,0.0477,-0.0312,0.1266,-0.4438,-0.673,-0.2146,-0.451,-0.6979,-0.2042,7.0,-27.036
rachel-richlinski,big-ten,0.03449259259259259,0.01791111111111111,-0.035741975308641975,-0.13741358024691358,-0.15375185185185186,-0.1571888888888889,-0.1330296296296296,-0.14639382716049384,-0.1644246913580247,-2.740740740740741,-19.343074074074075
rachel-richlinski,big-12,0.05896627906976744,0.024872093023255815,0.07884999999999999,-0.10926976744186047,-0.12292906976744185,-0.0875546511627907,-0.10087209302325582,-0.12288837209302327,-0.06854883720930233,5.755813953488372,-11.32796511627907
rachel-richlinski,pac-12,0.013322471910112361,0.04107415730337079,0.002906741573033708,-0.13782134831460674,-0.07298651685393258,-0.08696741573033707,-0.13136067415730338,-0.06521573033707866,-0.08279213483146068,2.202247191011236,-11.285157303370786
rachel-richlinski,american,-0.0578909090909091,-0.03322727272727272,-0.08601818181818181,-0.16498181818181817,-0.10713636363636363,-0.19588181818181818,-0.16698181818181818,-0.12177272727272727,-0.1974909090909091,-7.545454545454546,-18.78154545454545
rachel-richlinski,mwc,-0.11681707317073171,-0.041170731707317075,-0.13259268292682927,-0.1315048780487805,-0.022165853658536586,-0.14692926829268294,-0.13900243902439025,-0.03219512195121951,-0.15291463414634146,-18.29268292682927,-17.54839024390244
rachel-richlinski,sun-belt,-0.13285555555555556,-0.06478888888888888,-0.1343333333333333,-0.04358888888888889,0.013144444444444443,-0.06373333333333334,-0.055766666666666666,0.0,-0.07272222222222222,-4.444444444444445,-1.0444444444444445
rachel-richlinski,cusa,-0.04,0.0,-0.04,0.15210000000000004,0.0,0.15210000000000004,0.1364,0.0,0.1364,-1.0,3.3
rece-davis,cusa,0.03924528301886793,-0.0321811320754717,0.06790943396226415,0.002692452830188679,-0.022467924528301885,-0.006205660377358488,0.006988679245283019,-0.026460377358490567,0.005962264150943395,2.5849056603773586,-3.5911698113207544
robert-cessna,sun-belt,-0.0316962962962963,-0.021134074074074072,-0.0044511111111111105,-0.05896296296296296,-0.011213333333333334,-0.044356296296296296,-0.0627074074074074,-0.02015851851851852,-0.04372592592592593,-0.044444444444444446,-5.274962962962963
ryan-aber,sun-belt,0.0031586776859504123,-0.06138677685950413,0.030211570247933885,-0.04154214876033058,-0.045109090909090904,-0.03036776859504132,-0.04723471074380165,-0.058339669421487605,-0.030932231404958675,-3.024793388429752,-8.968752066115703
scott-rabalais,acc,-0.15404451612903225,-0.15377483870967742,-0.14895225806451615,-0.42937935483870965,-0.38974967741935485,-0.4206483870967742,-0.4335141935483871,-0.3876935483870968,-0.4344806451612903,-5.838709677419355,-17.9184
scott-rabalais,sec,0.04935739910313901,0.06125470852017938,0.040021076233183864,-0.39936860986547085,-0.4183183856502242,-0.35326322869955157,-0.384747533632287,-0.3923677130044843,-0.34941973094170403,-0.25112107623318386,-23.471941704035878
scott-rabalais,mac,-0.044500000000000005,-0.2032390243902439,0.12396829268292683,-0.5097560975609756,-0.7888780487804878,-0.2182048780487805,-0.5286658536585366,-0.8048780487804879,-0.2329390243902439,-1.2195121951219512,-27.757317073170732
scott-rabalais,big-ten,0.03904812030075187,0.09685413533834586,-0.011634586466165412,-0.2263751879699248,-0.15150300751879697,-0.2627285714285714,-0.20756240601503761,-0.12783533834586466,-0.25509624060150377,2.406015037593985,-15.63766917293233
scott-rabalais,big-12,0.013210919540229888,0.03109137931034483,-0.009855172413793105,-0.14364310344827586,-0.12513505747126435,-0.1536103448275862,-0.1406155172413793,-0.1271344827586207,-0.14462988505747126,-0.3390804597701149,-17.421793103448273
scott-rabalais,pac-12,-0.0025844221105527647,0.005964321608040202,0.002717085427135678,-0.18591256281407034,-0.14724221105527638,-0.1349959798994975,-0.1817391959798995,-0.14262763819095478,-0.1357422110552764,2.4170854271356785,-15.770266331658291
scott-rabalais,american,-0.004591428571428571,0.01006285714285714,-0.017922857142857143,-0.07709714285714285,-0.014891428571428571,-0.10493142857142858,-0.08576857142857143,-0.028225714285714285,-0.11199428571428571,0.17142857142857143,-8.910257142857143
scott-rabalais,mwc,-0.03679423076923077,-0.031875,-0.04490192307692308,-0.06202884615384615,-0.028776923076923075,-0.07623076923076923,-0.07417884615384615,-0.04262884615384615,-0.08671730769230769,-5.730769230769231,-6.752288461538462
scott-rabalais,cusa,-0.009652941176470588,0.0,-0.009652941176470588,0.05305882352941177,0.0,0.05305882352941177,0.041488235294117645,0.0,0.041488235294117645,1.5294117647058822,2.188235294117647
scott-rabalais,sun-belt,0.07366666666666667,0.0,0.07366666666666667,0.08049999999999999,0.0,0.08049999999999999,0.0608,0.0,0.0608,8.0,7.93
sean-manning,sec,0.046640336134453786,0.04624033613445378,0.04371176470588235,-0.4243058823529412,-0.45868907563025213,-0.3702218487394958,-0.4159915966386555,-0.43593109243697475,-0.36954369747899163,6.857142857142857,-14.358798319327732
sean-manning,acc,-0.06881794871794872,-0.024191025641025644,-0.11217307692307692,-0.3273897435897436,-0.23365384615384613,-0.3514346153846154,-0.3182974358974359,-0.22106153846153845,-0.3482576923076923,-5.1923076923076925,-14.922833333333333
sean-manning,mac,0.0093,0.0714,-0.0451,-0.4691,-0.5485,-0.3996,-0.485,-0.5905,-0.3927,-1.0,-32.626
sean-manning,big-ten,-0.021188888888888893,-0.08442345679012346,0.10781604938271605,-0.1744111111111111,-0.20977530864197533,-0.041413580246913585,-0.1678320987654321,-0.20202962962962961,-0.03964938271604938,3.0864197530864197,-11.613543209876543
sean-manning,big-12,0.08779186046511628,0.09083953488372093,0.08174767441860466,-0.08944186046511628,-0.08132441860465117,-0.08629186046511628,-0.07854069767441861,-0.0795639534883721,-0.06691627906976745,10.13953488372093,-8.23429069767442
sean-manning,american,-0.20055454545454546,-0.10508181818181818,-0.2625909090909091,-0.2909,-0.16813636363636364,-0.3563181818181818,-0.29160909090909093,-0.17913636363636362,-0.35895454545454547,-26.09090909090909,-32.419
sean-manning,pac-12,-0.012033333333333335,-0.0327297619047619,-0.037811904761904755,-0.16347380952380952,-0.1233797619047619,-0.12156666666666667,-0.15647023809523808,-0.12837738095238094,-0.11657976190476191,-4.309523809523809,-16.859023809523812
sean-manning,mwc,-0.033499999999999995,-0.03156363636363636,0.0071909090909090916,-0.12143333333333332,-0.01843636363636364,-0.10256060606060606,-0.11877575757575758,-0.02429090909090909,-0.10252121212121212,-3.1818181818181817,-8.468636363636364
sean-manning,cusa,-0.21,0.0,-0.21,-0.0645,0.0,-0.0645,-0.0714,0.0,-0.0714,-9.0,-2.7
sean-manning,sun-belt,-0.0652,0.0,-0.0652,0.0089,0.0,0.0089,-0.0009,0.0,-0.0009,-3.0,0.45
steve-layman,sun-belt,-0.04,0.0,-0.04,0.047099999999999996,0.0,0.047099999999999996,0.020800000000000003,0.0,0.020800000000000003,-2.0,2.25
steve-virgen,sec,-0.017256782945736432,0.005177131782945738,-0.023074418604651162,-0.5676341085271318,-0.5451753875968992,-0.4367093023255814,-0.5499649224806201,-0.521937015503876,-0.4273451550387597,-0.5794573643410853,-21.004352713178296
steve-virgen,acc,0.01637183908045977,0.03936091954022988,-0.007512068965517241,-0.2731968390804598,-0.3005580459770115,-0.20233793103448278,-0.2633876436781609,-0.2831646551724138,-0.20033505747126437,0.75,-12.915833333333333
steve-virgen,mac,-0.08730315789473683,-0.17730736842105263,0.024128421052631577,-0.5539947368421053,-0.6257873684210525,-0.3386568421052632,-0.5818663157894737,-0.653998947368421,-0.3375094736842105,-1.9894736842105263,-23.704505263157895
steve-virgen,big-ten,-0.01104987146529563,-0.010734704370179945,-0.01797172236503856,-0.1731259640102828,-0.15545886889460156,-0.13430077120822623,-0.1648694087403599,-0.1481573264781491,-0.1276491002570694,-0.6812339331619537,-16.93359640102828
steve-virgen,big-12,-0.01904339207048458,-0.009705286343612335,-0.0062484581497797365,-0.16852885462555067,-0.16552533039647577,-0.11773281938325991,-0.1596477973568282,-0.153247577092511,-0.11488920704845815,-0.4779735682819383,-14.334381057268724
steve-virgen,pac-12,-0.05506106442577031,-0.07022605042016807,-0.010058543417366946,-0.19687619047619048,-0.1919717086834734,-0.07337535014005603,-0.18790476190476188,-0.18335378151260506,-0.07008963585434173,-1.8515406162464987,-13.591610644257702
steve-virgen,american,-0.0018447488584474902,-0.0049351598173515985,0.0134648401826484,-0.11998904109589041,-0.07709954337899544,-0.11668812785388127,-0.12181506849315067,-0.07546438356164384,-0.11927990867579909,-0.1278538812785388,-11.93224200913242
steve-virgen,mwc,-0.09614812030075187,-0.06566992481203007,-0.09036842105263158,-0.08204285714285714,-0.04774511278195489,-0.09141578947368421,-0.09114887218045113,-0.053220300751879696,-0.09939022556390978,-9.834586466165414,-11.164721804511277
tony-parks,cusa,-0.04,0.0,-0.04,0.0967,0.0,0.0967,0.0883,0.0,0.0883,-3.0,6.5
aaron-mcmann,sun-belt,0.012268181818181817,0.015950000000000002,0.021124545454545455,-0.022703636363636363,0.02475727272727273,-0.019305454545454542,-0.02604090909090909,0.008642727272727272,-0.017521818181818184,3.2,-3.1148363636363636
alex-schiffer,acc,-0.20228666666666667,-0.20228666666666667,0.0,-1.0812444444444445,-1.0812444444444445,0.0,-0.992928888888889,-0.992928888888889,0.0,-2.7777777777777777,-11.441555555555556
alex-schiffer,sec,0.11843076923076921,0.11843076923076921,0.0,-0.5698417582417583,-0.5698417582417583,0.0,-0.5376351648351648,-0.5376351648351648,0.0,0.8241758241758241,-15.25334065934066
alex-schiffer,big-12,-0.085708,-0.085708,0.0,-0.15352,-0.15352,0.0,-0.162064,-0.162064,0.0,-4.48,-7.9516
alex-schiffer,mac,0.2875,0.2875,0.0,-0.1032,-0.1032,0.0,-0.0875,-0.0875,0.0,10.0,-4.923
alex-schiffer,big-ten,0.059027083333333334,0.059027083333333334,0.0,-0.09631979166666665,-0.09631979166666665,0.0,-0.08499687499999999,-0.08499687499999999,0.0,1.5416666666666667,-10.5419375
