year,week,voters
2019,15,"('jim-holder', 'bryce-miller', 'dylan-sinn', 'john-clay', 'brian-howell', 'sam-mckewon', 'audrey-dahlgren', 'michael-vega', 'jim-polzin', 'conor-oneill', 'james-kratch', 'steve-batterson', 'brooks-kubena', 'tom-murphy', 'eric-hansen', 'matt-mccoy', 'garland-gillen', 'michael-lev', 'chadd-cripe', 'mark-whicker', 'neill-ostrout', 'kirk-bohls', 'soren-petro', 'matt-brown', 'bob-asmussen', 'gene-henley', 'eric-boynton', 'lauren-brownlow', 'steve-virgen', 'gary-horowitz', 'aaron-mcmann', 'jon-johnson', 'jon-wilner', 'josh-furlong', 'david-briggs', 'davis-potter', 'don-williams', 'adam-zucker', 'john-bednarowski', 'dave-reardon', 'marc-weiszer', 'nathan-baird', 'rece-davis', 'robert-cessna', 'theo-lawson', 'tom-dangelo', 'brett-mcmurphy', 'jerry-dipaola', 'steve-wiseman', 'norm-wood', 'tom-bragg', 'chuck-carlton', 'nate-mink', 'andy-greder', 'pat-dooley', 'ryan-aber', 'chris-murray', 'tom-green', 'blair-kerkhoff', 'joe-dubin', 'matt-baker', 'rob-long')"
2019,16,"('bryce-miller', 'dylan-sinn', 'john-clay', 'brian-howell', 'sam-mckewon', 'audrey-dahlgren', 'michael-vega', 'jim-polzin', 'conor-oneill', 'james-kratch', 'steve-batterson', 'brooks-kubena', 'tom-murphy', 'eric-hansen', 'matt-mccoy', 'garland-gillen', 'michael-lev', 'chadd-cripe', 'mark-whicker', 'neill-ostrout', 'kirk-bohls', 'soren-petro', 'matt-brown', 'bob-asmussen', 'gene-henley', 'eric-boynton', 'lauren-brownlow', 'steve-virgen', 'gary-horowitz', 'aaron-mcmann', 'jon-johnson', 'jon-wilner', 'josh-furlong', 'david-briggs', 'davis-potter', 'don-williams', 'adam-zucker', 'john-bednarowski', 'dave-reardon', 'marc-weiszer', 'nathan-baird', 'rece-davis', 'robert-cessna', 'theo-lawson', 'tom-dangelo', 'brett-mcmurphy', 'jerry-dipaola', 'steve-wiseman', 'norm-wood', 'tom-bragg', 'chuck-carlton', 'nate-mink', 'andy-greder', 'pat-dooley', 'ryan-aber', 'chris-murray', 'tom-green', 'blair-kerkhoff', 'joe-dubin', 'matt-baker', 'rob-long')"
2019,17,"('bryce-miller', 'dylan-sinn', 'john-clay', 'brian-howell', 'sam-mckewon', 'audrey-dahlgren', 'michael-vega', 'jim-polzin', 'conor-oneill', 'james-kratch', 'steve-batterson', 'brooks-kubena', 'tom-murphy', 'eric-hansen', 'matt-mccoy', 'garland-gillen', 'michael-lev', 'chadd-cripe', 'mark-whicker', 'neill-ostrout', 'kirk-bohls', 'soren-petro', 'matt-brown', 'bob-asmussen', 'gene-henley', 'eric-boynton', 'lauren-brownlow', 'steve-virgen', 'gary-horowitz', 'aaron-mcmann', 'jon-johnson', 'jon-wilner', 'josh-furlong', 'david-briggs', 'davis-potter', 'don-williams', 'adam-zucker', 'john-bednarowski', 'dave-reardon', 'marc-weiszer', 'nathan-baird', 'rece-davis', 'robert-cessna', 'theo-lawson', 'tom-dangelo', 'brett-mcmurphy', 'jerry-dipaola', 'steve-wiseman', 'norm-wood', 'tom-bragg', 'chuck-carlton', 'nate-mink', 'andy-greder', 'pat-dooley', 'ryan-aber', 'chris-murray', 'tom-green', 'blair-kerkhoff', 'joe-dubin', 'matt-baker', 'rob-long')"
2020,1,"('bryce-miller', 'dylan-sinn', 'john-clay', 'brian-howell', 'sam-mckewon', 'audrey-dahlgren', 'michael-vega', 'steve-batterson', 'conor-oneill', 'james-kratch', 'tom-murphy', 'brooks-kubena', 'eric-hansen', 'garland-gillen', 'adam-grosbard', 'madison-blevins', 'michael-lev', 'neill-ostrout', 'kirk-bohls', 'soren-petro', 'matt-brown', 'bob-asmussen', 'ferd-lewis', 'eric-boynton', 'lauren-brownlow', 'steve-virgen', 'aaron-mcmann', 'jon-johnson', 'jon-wilner', 'josh-furlong', 'david-briggs', 'davis-potter', 'don-williams', 'adam-zucker', 'john-bednarowski', 'marc-weiszer', 'nathan-baird', 'rece-davis', 'robert-cessna', 'ron-counts', 'theo-lawson', 'tom-dangelo', 'david-jablonski', 'brett-mcmurphy', 'rob-long', 'jerry-dipaola', 'steve-wiseman', 'norm-wood', 'chuck-carlton', 'nate-mink', 'andy-greder', 'pat-dooley', 'colten-bartholomew', 'parrish-alford', 'chris-murray', 'ryan-aber', 'tom-green', 'gentry-estes', 'blair-kerkhoff', 'matt-baker', 'pete-martini', 'derek-redd')"
2020,2,"('bryce-miller', 'dylan-sinn', 'john-clay', 'brian-howell', 'sam-mckewon', 'audrey-dahlgren', 'steve-batterson', 'conor-oneill', 'james-kratch', 'tom-murphy', 'brooks-kubena', 'eric-hansen', 'garland-gillen', 'adam-grosbard', 'madison-blevins', 'michael-lev', 'neill-ostrout', 'kirk-bohls', 'soren-petro', 'matt-brown', 'trevor-hass', 'bob-asmussen', 'ferd-lewis', 'eric-boynton', 'jonas-pope', 'lauren-brownlow', 'aaron-mcmann', 'jon-johnson', 'jon-wilner', 'josh-furlong', 'david-briggs', 'davis-potter', 'don-williams', 'adam-zucker', 'john-bednarowski', 'marc-weiszer', 'nathan-baird', 'rece-davis', 'robert-cessna', 'ron-counts', 'theo-lawson', 'tom-dangelo', 'david-jablonski', 'brett-mcmurphy', 'rob-long', 'jerry-dipaola', 'norm-wood', 'chuck-carlton', 'nate-mink', 'andy-greder', 'pat-dooley', 'colten-bartholomew', 'parrish-alford', 'chris-murray', 'ryan-aber', 'tom-green', 'gentry-estes', 'blair-kerkhoff', 'matt-baker', 'pete-martini', 'derek-redd')"
2020,3,"('bryce-miller', 'dylan-sinn', 'john-clay', 'brian-howell', 'sam-mckewon', 'audrey-dahlgren', 'steve-batterson', 'conor-oneill', 'james-kratch', 'tom-murphy', 'brooks-kubena', 'eric-hansen', 'garland-gillen', 'adam-grosbard', 'madison-blevins', 'michael-lev', 'neill-ostrout', 'kirk-bohls', 'soren-petro', 'matt-brown', 'trevor-hass', 'bob-asmussen', 'ferd-lewis', 'eric-boynton', 'jonas-pope', 'lauren-brownlow', 'steve-virgen', 'aaron-mcmann', 'jon-johnson', 'jon-wilner', 'josh-furlong', 'david-briggs', 'davis-potter', 'don-williams', 'adam-zucker', 'john-bednarowski', 'marc-weiszer', 'nathan-baird', 'rece-davis', 'robert-cessna', 'ron-counts', 'theo-lawson', 'tom-dangelo', 'david-jablonski', 'brett-mcmurphy', 'rob-long', 'jerry-dipaola', 'norm-wood', 'chuck-carlton', 'nate-mink', 'pat-dooley', 'ryan-aber', 'colten-bartholomew', 'parrish-alford', 'chris-murray', 'tom-green', 'gentry-estes', 'blair-kerkhoff', 'matt-baker', 'pete-martini', 'derek-redd')"
2020,4,"('bryce-miller', 'dylan-sinn', 'john-clay', 'brian-howell', 'sam-mckewon', 'audrey-dahlgren', 'steve-batterson', 'conor-oneill', 'james-kratch', 'tom-murphy', 'brooks-kubena', 'eric-hansen', 'garland-gillen', 'adam-grosbard', 'madison-blevins', 'michael-lev', 'neill-ostrout', 'kirk-bohls', 'soren-petro', 'matt-brown', 'trevor-hass', 'bob-asmussen', 'ferd-lewis', 'eric-boynton', 'jonas-pope', 'lauren-brownlow', 'steve-virgen', 'aaron-mcmann', 'jon-johnson', 'jon-wilner', 'josh-furlong', 'david-briggs', 'davis-potter', 'don-williams', 'adam-zucker', 'john-bednarowski', 'marc-weiszer', 'nathan-baird', 'rece-davis', 'robert-cessna', 'ron-counts', 'theo-lawson', 'tom-dangelo', 'david-jablonski', 'brett-mcmurphy', 'rob-long', 'jerry-dipaola', 'norm-wood', 'chuck-carlton', 'nate-mink', 'andy-greder', 'pat-dooley', 'colten-bartholomew', 'parrish-alford', 'chris-murray', 'ryan-aber', 'tom-green', 'gentry-estes', 'blair-kerkhoff', 'matt-baker', 'pete-martini', 'derek-redd')"
2020,5,"('bryce-miller', 'dylan-sinn', 'john-clay', 'brian-howell', 'sam-mckewon', 'audrey-dahlgren', 'steve-batterson', 'conor-oneill', 'james-kratch', 'tom-murphy', 'brooks-kubena', 'eric-hansen', 'garland-gillen', 'adam-grosbard', 'madison-blevins', 'michael-lev', 'neill-ostrout', 'kirk-bohls', 'soren-petro', 'matt-brown', 'trevor-hass', 'bob-asmussen', 'ferd-lewis', 'eric-boynton', 'jonas-pope', 'lauren-brownlow', 'steve-virgen', 'aaron-mcmann', 'jon-johnson', 'jon-wilner', 'josh-furlong', 'david-briggs', 'davis-potter', 'don-williams', 'adam-zucker', 'john-bednarowski', 'marc-weiszer', 'nathan-baird', 'rece-davis', 'robert-cessna', 'ron-counts', 'theo-lawson', 'tom-dangelo', 'david-jablonski', 'brett-mcmurphy', 'rob-long', 'jerry-dipaola', 'norm-wood', 'chuck-carlton', 'nate-mink', 'andy-greder', 'pat-dooley', 'colten-bartholomew', 'parrish-alford', 'chris-murray', 'ryan-aber', 'tom-green', 'gentry-estes', 'blair-kerkhoff', 'matt-baker', 'pete-martini', 'derek-redd')"
2020,6,"('bryce-miller', 'dylan-sinn', 'john-clay', 'brian-howell', 'sam-mckewon', 'audrey-dahlgren', 'steve-batterson', 'conor-oneill', 'james-kratch', 'tom-murphy', 'brooks-kubena', 'eric-hansen', 'garland-gillen', 'adam-grosbard', 'madison-blevins', 'michael-lev', 'neill-ostrout', 'kirk-bohls', 'soren-petro', 'matt-brown', 'trevor-hass', 'bob-asmussen', 'ferd-lewis', 'eric-boynton', 'jonas-pope', 'lauren-brownlow', 'steve-virgen', 'aaron-mcmann', 'jon-johnson', 'jon-wilner', 'josh-furlong', 'david-briggs', 'davis-potter', 'don-williams', 'adam-zucker', 'john-bednarowski', 'marc-weiszer', 'nathan-baird', 'rece-davis', 'robert-cessna', 'ron-counts', 'theo-lawson', 'tom-dangelo', 'david-jablonski', 'brett-mcmurphy', 'rob-long', 'jerry-dipaola', 'norm-wood', 'chuck-carlton', 'nate-mink', 'andy-greder', 'pat-dooley', 'colten-bartholomew', 'parrish-alford', 'chris-murray', 'ryan-aber', 'tom-green', 'gentry-estes', 'blair-kerkhoff', 'matt-baker', 'pete-martini', 'derek-redd')"
2020,7,"('bryce-miller', 'dylan-sinn', 'john-clay', 'brian-howell', 'sam-mckewon', 'audrey-dahlgren', 'steve-batterson', 'conor-oneill', 'james-kratch', 'tom-murphy', 'brooks-kubena', 'eric-hansen', 'garland-gillen', 'adam-grosbard', 'madison-blevins', 'michael-lev', 'neill-ostrout', 'kirk-bohls', 'soren-petro', 'matt-brown', 'trevor-hass', 'bob-asmussen', 'ferd-lewis', 'eric-boynton', 'jonas-pope', 'lauren-brownlow', 'steve-virgen', 'aaron-mcmann', 'jon-johnson', 'jon-wilner', 'josh-furlong', 'david-briggs', 'davis-potter', 'don-williams', 'adam-zucker', 'john-bednarowski', 'marc-weiszer', 'nathan-baird', 'rece-davis', 'robert-cessna', 'ron-counts', 'theo-lawson', 'tom-dangelo', 'david-jablonski', 'brett-mcmurphy', 'rob-long', 'jerry-dipaola', 'norm-wood', 'chuck-carlton', 'nate-mink', 'andy-greder', 'pat-dooley', 'colten-bartholomew', 'parrish-alford', 'chris-murray', 'ryan-aber', 'tom-green', 'gentry-estes', 'blair-kerkhoff', 'matt-baker', 'pete-martini', 'derek-redd')"
2020,8,"('bryce-miller', 'dylan-sinn', 'john-clay', 'brian-howell', 'sam-mckewon', 'audrey-dahlgren', 'steve-batterson', 'conor-oneill', 'james-kratch', 'tom-murphy', 'brooks-kubena', 'eric-hansen', 'garland-gillen', 'adam-grosbard', 'madison-blevins', 'michael-lev', 'neill-ostrout', 'kirk-bohls', 'soren-petro', 'matt-brown', 'trevor-hass', 'bob-asmussen', 'ferd-lewis', 'eric-boynton', 'jonas-pope', 'lauren-brownlow', 'steve-virgen', 'aaron-mcmann', 'jon-johnson', 'jon-wilner', 'josh-furlong', 'david-briggs', 'davis-potter', 'don-williams', 'adam-zucker', 'john-bednarowski', 'marc-weiszer', 'nathan-baird', 'rece-davis', 'robert-cessna', 'ron-counts', 'theo-lawson', 'tom-dangelo', 'david-jablonski', 'brett-mcmurphy', 'rob-long', 'jerry-dipaola', 'norm-wood', 'chuck-carlton', 'nate-mink', 'andy-greder', 'pat-dooley', 'colten-bartholomew', 'parrish-alford', 'chris-murray', 'ryan-aber', 'tom-green', 'gentry-estes', 'blair-kerkhoff', 'matt-baker', 'pete-martini', 'derek-redd')"
2020,9,"('bryce-miller', 'dylan-sinn', 'john-clay', 'brian-howell', 'sam-mckewon', 'audrey-dahlgren', 'ryan-pritt', 'steve-batterson', 'conor-oneill', 'james-kratch', 'tom-murphy', 'brooks-kubena', 'eric-hansen', 'garland-gillen', 'adam-grosbard', 'madison-blevins', 'michael-lev', 'neill-ostrout', 'kirk-bohls', 'soren-petro', 'matt-brown', 'trevor-hass', 'bob-asmussen', 'ferd-lewis', 'eric-boynton', 'jonas-pope', 'lauren-brownlow', 'steve-virgen', 'aaron-mcmann', 'jon-johnson', 'jon-wilner', 'josh-furlong', 'david-briggs', 'davis-potter', 'don-williams', 'adam-zucker', 'john-bednarowski', 'marc-weiszer', 'nathan-baird', 'rece-davis', 'robert-cessna', 'ron-counts', 'theo-lawson', 'tom-dangelo', 'david-jablonski', 'brett-mcmurphy', 'jerry-dipaola', 'norm-wood', 'chuck-carlton', 'nate-mink', 'andy-greder', 'pat-dooley', 'colten-bartholomew', 'parrish-alford', 'chris-murray', 'ryan-aber', 'tom-green', 'gentry-estes', 'blair-kerkhoff', 'matt-baker', 'pete-martini', 'rob-long')"
2020,10,"('bryce-miller', 'dylan-sinn', 'john-clay', 'brian-howell', 'sam-mckewon', 'audrey-dahlgren', 'ryan-pritt', 'steve-batterson', 'conor-oneill', 'james-kratch', 'tom-murphy', 'brooks-kubena', 'eric-hansen', 'garland-gillen', 'adam-grosbard', 'madison-blevins', 'michael-lev', 'neill-ostrout', 'kirk-bohls', 'soren-petro', 'matt-brown', 'trevor-hass', 'bob-asmussen', 'ferd-lewis', 'eric-boynton', 'jonas-pope', 'lauren-brownlow', 'steve-virgen', 'aaron-mcmann', 'jon-johnson', 'jon-wilner', 'josh-furlong', 'david-briggs', 'davis-potter', 'don-williams', 'adam-zucker', 'john-bednarowski', 'marc-weiszer', 'nathan-baird', 'rece-davis', 'robert-cessna', 'ron-counts', 'theo-lawson', 'tom-dangelo', 'david-jablonski', 'brett-mcmurphy', 'jerry-dipaola', 'norm-wood', 'chuck-carlton', 'nate-mink', 'andy-greder', 'pat-dooley', 'colten-bartholomew', 'parrish-alford', 'chris-murray', 'ryan-aber', 'tom-green', 'gentry-estes', 'blair-kerkhoff', 'matt-baker', 'pete-martini', 'rob-long')"
2020,11,"('bryce-miller', 'dylan-sinn', 'john-clay', 'brian-howell', 'sam-mckewon', 'audrey-dahlgren', 'ryan-pritt', 'steve-batterson', 'conor-oneill', 'james-kratch', 'tom-murphy', 'brooks-kubena', 'eric-hansen', 'garland-gillen', 'adam-grosbard', 'madison-blevins', 'michael-lev', 'neill-ostrout', 'kirk-bohls', 'soren-petro', 'matt-brown', 'trevor-hass', 'bob-asmussen', 'ferd-lewis', 'eric-boynton', 'jonas-pope', 'lauren-brownlow', 'steve-virgen', 'aaron-mcmann', 'jon-johnson', 'jon-wilner', 'josh-furlong', 'david-briggs', 'davis-potter', 'don-williams', 'adam-zucker', 'john-bednarowski', 'marc-weiszer', 'nathan-baird', 'rece-davis', 'robert-cessna', 'ron-counts', 'theo-lawson', 'tom-dangelo', 'david-jablonski', 'brett-mcmurphy', 'jerry-dipaola', 'norm-wood', 'chuck-carlton', 'nate-mink', 'andy-greder', 'pat-dooley', 'colten-bartholomew', 'parrish-alford', 'chris-murray', 'ryan-aber', 'tom-green', 'gentry-estes', 'blair-kerkhoff', 'matt-baker', 'pete-martini', 'rob-long')"
2020,12,"('bryce-miller', 'dylan-sinn', 'john-clay', 'brian-howell', 'sam-mckewon', 'audrey-dahlgren', 'ryan-pritt', 'steve-batterson', 'conor-oneill', 'james-kratch', 'tom-murphy', 'brooks-kubena', 'eric-hansen', 'garland-gillen', 'adam-grosbard', 'madison-blevins', 'michael-lev', 'neill-ostrout', 'kirk-bohls', 'soren-petro', 'matt-brown', 'trevor-hass', 'bob-asmussen', 'ferd-lewis', 'eric-boynton', 'jonas-pope', 'lauren-brownlow', 'steve-virgen', 'aaron-mcmann', 'jon-johnson', 'jon-wilner', 'josh-furlong', 'david-briggs', 'davis-potter', 'don-williams', 'adam-zucker', 'john-bednarowski', 'marc-weiszer', 'nathan-baird', 'rece-davis', 'robert-cessna', 'ron-counts', 'theo-lawson', 'tom-dangelo', 'david-jablonski', 'brett-mcmurphy', 'jerry-dipaola', 'norm-wood', 'chuck-carlton', 'nate-mink', 'andy-greder', 'pat-dooley', 'colten-bartholomew', 'parrish-alford', 'chris-murray', 'ryan-aber', 'tom-green', 'gentry-estes', 'blair-kerkhoff', 'matt-baker', 'pete-martini', 'rob-long')"
2020,13,"('bryce-miller', 'dylan-sinn', 'john-clay', 'brian-howell', 'sam-mckewon', 'audrey-dahlgren', 'ryan-pritt', 'steve-batterson', 'conor-oneill', 'james-kratch', 'tom-murphy', 'brooks-kubena', 'eric-hansen', 'garland-gillen', 'adam-grosbard', 'madison-blevins', 'michael-lev', 'neill-ostrout', 'kirk-bohls', 'soren-petro', 'matt-brown', 'trevor-hass', 'bob-asmussen', 'ferd-lewis', 'eric-boynton', 'jonas-pope', 'lauren-brownlow', 'steve-virgen', 'aaron-mcmann', 'jon-johnson', 'jon-wilner', 'josh-furlong', 'david-briggs', 'davis-potter', 'don-williams', 'adam-zucker', 'john-bednarowski', 'marc-weiszer', 'nathan-baird', 'rece-davis', 'robert-cessna', 'ron-counts', 'theo-lawson', 'tom-dangelo', 'david-jablonski', 'brett-mcmurphy', 'jerry-dipaola', 'norm-wood', 'chuck-carlton', 'nate-mink', 'andy-greder', 'pat-dooley', 'colten-bartholomew', 'parrish-alford', 'chris-murray', 'ryan-aber', 'tom-green', 'gentry-estes', 'blair-kerkhoff', 'matt-baker', 'pete-martini', 'rob-long')"
2020,14,"('bryce-miller', 'dylan-sinn', 'john-clay', 'brian-howell', 'sam-mckewon', 'audrey-dahlgren', 'ryan-pritt', 'steve-batterson', 'conor-oneill', 'james-kratch', 'tom-murphy', 'brooks-kubena', 'eric-hansen', 'garland-gillen', 'adam-grosbard', 'madison-blevins', 'michael-lev', 'neill-ostrout', 'kirk-bohls', 'soren-petro', 'matt-brown', 'trevor-hass', 'bob-asmussen', 'ferd-lewis', 'eric-boynton', 'jonas-pope', 'lauren-brownlow', 'steve-virgen', 'aaron-mcmann', 'jon-johnson', 'jon-wilner', 'josh-furlong', 'david-briggs', 'davis-potter', 'don-williams', 'adam-zucker', 'john-bednarowski', 'marc-weiszer', 'nathan-baird', 'rece-davis', 'robert-cessna', 'ron-counts', 'theo-lawson', 'tom-dangelo', 'david-jablonski', 'brett-mcmurphy', 'jerry-dipaola', 'norm-wood', 'chuck-carlton', 'nate-mink', 'andy-greder', 'pat-dooley', 'colten-bartholomew', 'parrish-alford', 'chris-murray', 'ryan-aber', 'tom-green', 'gentry-estes', 'blair-kerkhoff', 'matt-baker', 'pete-martini', 'rob-long')"
2020,15,"('bryce-miller', 'dylan-sinn', 'john-clay', 'brian-howell', 'sam-mckewon', 'audrey-dahlgren', 'ryan-pritt', 'steve-batterson', 'conor-oneill', 'james-kratch', 'tom-murphy', 'brooks-kubena', 'eric-hansen', 'garland-gillen', 'adam-grosbard', 'madison-blevins', 'michael-lev', 'neill-ostrout', 'kirk-bohls', 'soren-petro', 'matt-brown', 'trevor-hass', 'bob-asmussen', 'ferd-lewis', 'eric-boynton', 'jonas-pope', 'lauren-brownlow', 'steve-virgen', 'aaron-mcmann', 'jon-johnson', 'jon-wilner', 'josh-furlong', 'david-briggs', 'davis-potter', 'don-williams', 'adam-zucker', 'john-bednarowski', 'marc-weiszer', 'nathan-baird', 'rece-davis', 'robert-cessna', 'ron-counts', 'theo-lawson', 'tom-dangelo', 'david-jablonski', 'brett-mcmurphy', 'jerry-dipaola', 'norm-wood', 'chuck-carlton', 'nate-mink', 'andy-greder', 'pat-dooley', 'colten-bartholomew', 'parrish-alford', 'chris-murray', 'ryan-aber', 'tom-green', 'gentry-estes', 'blair-kerkhoff', 'matt-baker', 'pete-martini', 'rob-long')"
2020,16,"('bryce-miller', 'dylan-sinn', 'john-clay', 'brian-howell', 'sam-mckewon', 'audrey-dahlgren', 'ryan-pritt', 'steve-batterson', 'conor-oneill', 'james-kratch', 'tom-murphy', 'brooks-kubena', 'eric-hansen', 'garland-gillen', 'adam-grosbard', 'madison-blevins', 'michael-lev', 'neill-ostrout', 'kirk-bohls', 'soren-petro', 'matt-brown', 'trevor-hass', 'bob-asmussen', 'ferd-lewis', 'eric-boynton', 'jonas-pope', 'lauren-brownlow', 'steve-virgen', 'aaron-mcmann', 'jon-johnson', 'jon-wilner', 'josh-furlong', 'david-briggs', 'davis-potter', 'don-williams', 'adam-zucker', 'john-bednarowski', 'marc-weiszer', 'nathan-baird', 'rece-davis', 'robert-cessna', 'ron-counts', 'theo-lawson', 'tom-dangelo', 'david-jablonski', 'brett-mcmurphy', 'jerry-dipaola', 'norm-wood', 'chuck-carlton', 'nate-mink', 'andy-greder', 'pat-dooley', 'colten-bartholomew', 'parrish-alford', 'chris-murray', 'ryan-aber', 'tom-green', 'gentry-estes', 'blair-kerkhoff', 'matt-baker', 'pete-martini', 'rob-long')"
2020,17,"('bryce-miller', 'dylan-sinn', 'john-clay', 'brian-howell', 'sam-mckewon', 'audrey-dahlgren', 'ryan-pritt', 'steve-batterson', 'conor-oneill', 'james-kratch', 'tom-murphy', 'eric-hansen', 'garland-gillen', 'adam-grosbard', 'madison-blevins', 'michael-lev', 'neill-ostrout', 'kirk-bohls', 'soren-petro', 'matt-brown', 'trevor-hass', 'bob-asmussen', 'ferd-lewis', 'eric-boynton', 'jonas-pope', 'lauren-brownlow', 'steve-virgen', 'aaron-mcmann', 'jon-johnson', 'jon-wilner', 'josh-furlong', 'david-briggs', 'davis-potter', 'don-williams', 'adam-zucker', 'john-bednarowski', 'marc-weiszer', 'nathan-baird', 'rece-davis', 'robert-cessna', 'ron-counts', 'theo-lawson', 'tom-dangelo', 'david-jablonski', 'brett-mcmurphy', 'jerry-dipaola', 'norm-wood', 'chuck-carlton', 'nate-mink', 'andy-greder', 'pat-dooley', 'colten-bartholomew', 'parrish-alford', 'chris-murray', 'ryan-aber', 'tom-green', 'gentry-estes', 'blair-kerkhoff', 'matt-baker', 'pete-martini', 'rob-long')"
2021,1,"('ryan-thorburn', 'bryce-miller', 'dylan-sinn', 'john-clay', 'glenn-guilbeau', 'brian-howell', 'sam-mckewon', 'ben-portnoy', 'ryan-pritt', 'ethan-joyce', 'steve-batterson', 'james-kratch', 'tom-murphy', 'eric-hansen', 'garland-gillen', 'adam-grosbard', 'madison-blevins', 'michael-lev', 'neill-ostrout', 'kirk-bohls', 'robbie-faulk', 'mike-vorel', 'matt-brown', 'trevor-hass', 'darren-haynes', 'lauren-brownlow', 'matt-murschel', 'jonas-pope', 'steve-virgen', 'aaron-mcmann', 'jon-wilner', 'josh-furlong', 'zach-klein', 'bennett-conlin', 'david-briggs', 'don-williams', 'adam-zucker', 'marc-weiszer', 'dave-reardon', 'nathan-baird', 'rece-davis', 'robert-cessna', 'johnny-mcgonigal', 'ron-counts', 'tom-dangelo', 'david-jablonski', 'brett-mcmurphy', 'kellis-robinett', 'chuck-carlton', 'nate-mink', 'andy-greder', 'ryan-aber', 'colten-bartholomew', 'chris-murray', 'cecil-hurt', 'mike-barber', 'gentry-estes', 'scott-richey', 'blair-kerkhoff', 'matt-baker', 'jordan-hill', 'pete-martini', 'jack-ebling')"
2021,2,"('ryan-thorburn', 'bryce-miller', 'dylan-sinn', 'john-clay', 'glenn-guilbeau', 'brian-howell', 'sam-mckewon', 'ben-portnoy', 'ryan-pritt', 'ethan-joyce', 'steve-batterson', 'james-kratch', 'tom-murphy', 'eric-hansen', 'garland-gillen', 'adam-grosbard', 'madison-blevins', 'michael-lev', 'neill-ostrout', 'kirk-bohls', 'robbie-faulk', 'mike-vorel', 'matt-brown', 'trevor-hass', 'darren-haynes', 'lauren-brownlow', 'matt-murschel', 'jonas-pope', 'steve-virgen', 'aaron-mcmann', 'jon-wilner', 'josh-furlong', 'zach-klein', 'bennett-conlin', 'david-briggs', 'don-williams', 'adam-zucker', 'marc-weiszer', 'dave-reardon', 'nathan-baird', 'rece-davis', 'robert-cessna', 'johnny-mcgonigal', 'ron-counts', 'tom-dangelo', 'david-jablonski', 'brett-mcmurphy', 'kellis-robinett', 'chuck-carlton', 'nate-mink', 'andy-greder', 'ryan-aber', 'colten-bartholomew', 'chris-murray', 'cecil-hurt', 'mike-barber', 'gentry-estes', 'scott-richey', 'blair-kerkhoff', 'matt-baker', 'jordan-hill', 'pete-martini', 'jack-ebling')"
2021,3,"('ryan-thorburn', 'bryce-miller', 'dylan-sinn', 'john-clay', 'glenn-guilbeau', 'brian-howell', 'sam-mckewon', 'ben-portnoy', 'ryan-pritt', 'ethan-joyce', 'steve-batterson', 'james-kratch', 'tom-murphy', 'eric-hansen', 'garland-gillen', 'adam-grosbard', 'madison-blevins', 'michael-lev', 'neill-ostrout', 'kirk-bohls', 'robbie-faulk', 'mike-vorel', 'matt-brown', 'trevor-hass', 'darren-haynes', 'lauren-brownlow', 'matt-murschel', 'jonas-pope', 'steve-virgen', 'aaron-mcmann', 'jon-wilner', 'josh-furlong', 'zach-klein', 'bennett-conlin', 'david-briggs', 'don-williams', 'adam-zucker', 'marc-weiszer', 'dave-reardon', 'nathan-baird', 'rece-davis', 'robert-cessna', 'johnny-mcgonigal', 'ron-counts', 'tom-dangelo', 'david-jablonski', 'brett-mcmurphy', 'kellis-robinett', 'chuck-carlton', 'nate-mink', 'andy-greder', 'ryan-aber', 'colten-bartholomew', 'chris-murray', 'cecil-hurt', 'mike-barber', 'gentry-estes', 'scott-richey', 'blair-kerkhoff', 'matt-baker', 'jordan-hill', 'pete-martini', 'jack-ebling')"
2021,4,"('ryan-thorburn', 'bryce-miller', 'dylan-sinn', 'john-clay', 'brian-howell', 'sam-mckewon', 'ben-portnoy', 'ryan-pritt', 'ethan-joyce', 'steve-batterson', 'james-kratch', 'tom-murphy', 'eric-hansen', 'garland-gillen', 'adam-grosbard', 'madison-blevins', 'michael-lev', 'neill-ostrout', 'kirk-bohls', 'robbie-faulk', 'mike-vorel', 'matt-brown', 'trevor-hass', 'darren-haynes', 'lauren-brownlow', 'matt-murschel', 'jonas-pope', 'steve-virgen', 'aaron-mcmann', 'jon-wilner', 'josh-furlong', 'zach-klein', 'bennett-conlin', 'david-briggs', 'don-williams', 'adam-zucker', 'marc-weiszer', 'dave-reardon', 'nathan-baird', 'rece-davis', 'robert-cessna', 'johnny-mcgonigal', 'ron-counts', 'tom-dangelo', 'david-jablonski', 'brett-mcmurphy', 'kellis-robinett', 'chuck-carlton', 'nate-mink', 'andy-greder', 'ryan-aber', 'colten-bartholomew', 'chris-murray', 'cecil-hurt', 'mike-barber', 'gentry-estes', 'scott-richey', 'blair-kerkhoff', 'matt-baker', 'jordan-hill', 'pete-martini', 'jack-ebling')"
