voter,conference,bias1-a,bias1-b,bias1-c,bias2-a,bias2-b,bias2-c,bias3-a,bias3-b,bias3-c,bias0-ap,bias0-mean,n
dave-southorn,big-ten,0.6599825632083697,0.6578029642545772,0.6647776809067132,0.4306887532693984,0.3949433304272014,0.4093286835222319,0.44594594594594594,0.4145597210113339,0.4023539668700959,0.6081081081081081,0.2972972972972973,0.8108108108108109
dave-southorn,pac-12,0.5549258936355711,0.32868352223190933,0.5021795989537925,0.5562336530078466,0.4664341761115955,0.5496948561464691,0.567131647776809,0.46338273757628595,0.5588491717523976,0.47951176983435045,0.3583260680034874,0.8302092414995641
dave-southorn,big-12,0.6682650392327811,0.7986050566695728,0.5257192676547515,0.4873583260680035,0.5614646904969486,0.3343504795117698,0.509590235396687,0.5662598081952921,0.36094158674803833,0.8439407149084568,0.46774193548387094,0.815387968613775
dave-southorn,american,0.3025283347863993,0.6564952048823016,0.1992153443766347,0.6307759372275501,0.7340889276373147,0.5396687009590235,0.6059285091543156,0.7205754141238012,0.5074106364428945,0.24585876198779424,0.5,0.6588927637314734
dave-southorn,mwc,0.18700959023539668,0.26242371403661724,0.25457715780296425,0.7327811682650393,0.6817785527462947,0.7558849171752398,0.7027027027027027,0.6665213600697472,0.7467306015693113,0.11377506538796861,0.6870095902353966,0.5595030514385353
dave-southorn,mvfc,0.08696599825632084,0.08500435919790758,0.5902353966870096,0.8825196163905842,0.8016564952048822,0.8785963382737576,0.7604620749782041,0.659328683522232,0.8868788142981692,0.37380122057541415,0.9043156059285091,0.011769834350479512
dave-southorn,sun-belt,0.17611159546643418,0.6098517872711421,0.13731473408892764,0.9106364428945074,0.8799040976460332,0.8217088055797733,0.8831734960767219,0.9017000871839581,0.7859633827375763,0.38230165649520487,0.9097646033129904,0.1475588491717524
david-briggs,mvfc,0.13731473408892764,0.12380122057541412,0.5902353966870096,0.9559721011333915,0.9655623365300785,0.8785963382737576,0.942458587619878,0.9479075850043592,0.8868788142981692,0.1728421970357454,0.9646904969485615,0.011769834350479512
david-briggs,sun-belt,0.2506538796861377,0.28116826503923276,0.1948561464690497,0.7972972972972973,0.7986050566695728,0.6870095902353966,0.7986050566695728,0.7920662598081953,0.6904969485614647,0.13905841325196164,0.6346992153443767,0.6806887532693985
ed-daigneault,mvfc,0.18352223190932868,0.1606364428945074,0.5902353966870096,0.9659982563208369,0.978204010462075,0.8785963382737576,0.958151700087184,0.963382737576286,0.8868788142981692,0.20793374019180472,0.9725370531822145,0.011769834350479512
ed-johnson,mvfc,0.30492589363557104,0.27746294681778555,0.5902353966870096,0.9786399302528335,0.986922406277245,0.8785963382737576,0.9731909328683522,0.9814734088927637,0.8868788142981692,0.256974716652136,0.9845248474280732,0.011769834350479512
ed-johnson,sun-belt,0.3668265039232781,0.6098517872711421,0.28530950305143854,0.9690496948561464,0.8799040976460332,0.9755884917175239,0.9343940714908456,0.9017000871839581,0.8868788142981692,0.5425021795989537,0.9428945074106364,0.04119442022667829
ferd-lewis,mvfc,0.3668265039232781,0.3358761987794246,0.5902353966870096,0.9797297297297297,0.9880122057541413,0.8785963382737576,0.9714472537053183,0.977332170880558,0.8868788142981692,0.45292066259808195,0.9736268526591108,0.011769834350479512
garland-gillen,sun-belt,0.0928509154315606,0.06538796861377506,0.12074978204010461,0.6129032258064516,0.5919790758500436,0.5431560592850916,0.5919790758500436,0.5540540540540541,0.5283347863993025,0.03051438535309503,0.23757628596338273,0.6678291194420227
gary-horowitz,mvfc,0.018308631211857017,0.01961639058413252,0.5902353966870096,0.7035745422842197,0.6229293809938972,0.8785963382737576,0.6153007846556233,0.5405405405405406,0.8868788142981692,0.01983435047951177,0.6992153443766347,0.011769834350479512
gary-horowitz,sun-belt,0.2842197035745423,0.6098517872711421,0.2022667829119442,0.8443766346992153,0.9433304272013949,0.7414995640802092,0.8225806451612904,0.9017000871839581,0.7205754141238012,0.1970357454228422,0.6865736704446382,0.256974716652136
graham-watson,sec,0.2798605056669573,0.2715780296425458,0.2728857890148213,0.16346992153443765,0.17349607672188316,0.14690496948561466,0.16695727986050568,0.18177855274629467,0.14210985178727115,0.13382737576285963,0.1996512641673932,0.5804272013949433
graham-watson,acc,0.520052310374891,0.32999128160418484,0.7663469921534438,0.3304272013949433,0.26765475152571927,0.34132519616390583,0.3212728857890148,0.2619877942458588,0.32519616390584133,0.34088927637314737,0.2122929380993897,0.5455536181342633
graham-watson,mac,0.8740191804707934,0.36268526591107236,0.9725370531822145,0.11333914559721012,0.06190061028770706,0.17218831734960768,0.13949433304272013,0.06495204882301657,0.20444638186573671,0.8792502179598953,0.11246730601569312,0.22253705318221448
graham-watson,big-ten,0.7244986922406277,0.9498692240627724,0.23147340889276374,0.2763731473408893,0.46687009590235395,0.17393199651264168,0.2881429816913688,0.513077593722755,0.1926765475152572,0.9132519616390584,0.35440278988666085,0.43461203138622495
graham-watson,big-12,0.7728857890148213,0.6473408892763731,0.8918918918918919,0.5501307759372276,0.5309503051438536,0.5941586748038361,0.5701830863121186,0.5056669572798606,0.6460331299040977,0.9158674803836094,0.6573670444638187,0.485178727114211
graham-watson,pac-12,0.42894507410636445,0.7262423714036618,0.468613775065388,0.521795989537925,0.6979075850043592,0.34394071490845685,0.5309503051438536,0.7079337401918047,0.3561464690496949,0.25893635571054924,0.42284219703574544,0.5207061900610288
graham-watson,american,0.3182214472537053,0.7693984306887532,0.14864864864864866,0.7262423714036618,0.6617262423714037,0.7811682650392328,0.7144725370531823,0.6804707933740192,0.7659110723626853,0.25937227550130776,0.7227550130775937,0.28443766346992155
graham-watson,mwc,0.5536181342632955,0.8190932868352223,0.3901482127288579,0.8931996512641673,0.8317349607672189,0.8134263295553618,0.8770706190061028,0.8260680034873583,0.7972972972972973,0.36094158674803833,0.8613775065387969,0.23387096774193547
graham-watson,cusa,0.3668265039232781,0.6098517872711421,0.28530950305143854,0.976460331299041,0.8799040976460332,0.9836530078465562,0.9343940714908456,0.9017000871839581,0.8868788142981692,0.5425021795989537,0.9507410636442895,0.011769834350479512
jason-galloway,sec,0.29293809938971227,0.34132519616390583,0.19224062772449868,0.10897994768962511,0.11682650392327812,0.08151700087183958,0.1059285091543156,0.12162162162162163,0.07802964254577158,0.15213600697471666,0.08805579773321709,0.8653007846556233
jason-galloway,acc,0.7720139494333043,0.42414995640802095,0.9106364428945074,0.3757628596338274,0.3121185701830863,0.3805579773321709,0.37183958151700086,0.3038360941586748,0.38578901482127287,0.6843940714908456,0.4385353095030514,0.8260680034873583
jason-galloway,mac,0.24455100261551874,0.06190061028770706,0.7340889276373147,0.07105492589363557,0.03792502179598954,0.10854402789886661,0.06931124673060157,0.03574542284219703,0.12162162162162163,0.13339145597210114,0.005666957279860506,0.3862249346120314
jason-galloway,big-ten,0.31952920662598083,0.36050566695727987,0.24280732345248474,0.32999128160418484,0.3234524847428073,0.28247602441150826,0.33609415867480386,0.3365300784655623,0.2833478639930253,0.2118570183086312,0.11639058413251961,0.8108108108108109
jason-galloway,pac-12,0.8081952920662598,0.7741935483870968,0.8190932868352223,0.7183958151700087,0.6556233653007847,0.6591107236268526,0.7371403661726242,0.6687009590235397,0.6861377506538797,0.8639930252833479,0.6403661726242371,0.8391455972101134
jason-galloway,big-12,0.6891891891891891,0.6983435047951178,0.6691368788142982,0.539232781168265,0.5387968613775065,0.3709677419354839,0.555797733217088,0.533129904097646,0.4084568439407149,0.6564952048823016,0.46251089799476897,0.8175675675675675
jason-galloway,american,0.916303400174368,0.8914559721011334,0.8740191804707934,0.8670444638186574,0.9145597210113339,0.7480383609415867,0.8775065387968614,0.8517872711421098,0.7554489973844812,0.9594594594594594,0.8709677419354839,0.6198779424585876
jason-galloway,mwc,0.9202266782911944,0.9102005231037489,0.9158674803836094,0.9193548387096774,0.9450741063644289,0.946817785527463,0.9210985178727115,0.9503051438535309,0.9542284219703574,0.8862249346120313,0.9202266782911944,0.5098081952920662
jason-galloway,sun-belt,0.1996512641673932,0.26721883173496075,0.12685265911072363,0.9289450741063644,0.8363121185701831,0.8103748910200523,0.9058413251961639,0.8435047951176984,0.7615518744551003,0.27833478639930254,0.9058413251961639,0.09001743679163034
jeff-miller,sec,0.5963382737576286,0.8029642545771578,0.3142981691368788,0.15562336530078466,0.18526591107236268,0.0959023539668701,0.15911072362685266,0.18875326939843068,0.0928509154315606,0.519180470793374,0.25370531822144726,0.755231037489102
jeff-miller,acc,0.6229293809938972,0.3714036617262424,0.8016564952048822,0.2785527462946818,0.23714036617262424,0.2528334786399303,0.27768090671316475,0.22667829119442023,0.25675675675675674,0.3182214472537053,0.11028770706190061,0.7205754141238012
jeff-miller,big-ten,0.05754141238012206,0.06059285091543156,0.07367044463818657,0.11900610287707061,0.15387968613775066,0.11769834350479512,0.12292938099389712,0.15562336530078466,0.11290322580645161,0.13993025283347865,0.06408020924149957,0.7140366172624237
jeff-miller,mac,0.9572798605056669,0.979947689625109,0.8269398430688754,0.3164777680906713,0.41935483870967744,0.16390584132519617,0.3317349607672188,0.4350479511769834,0.1791630340017437,0.7367044463818657,0.1037489102005231,0.3432868352223191
jeff-miller,big-12,0.8055797733217088,0.7711421098517872,0.8792502179598953,0.5222319093286836,0.515693112467306,0.44463818657367044,0.5527462946817786,0.5204882301656495,0.5013077593722755,0.7741935483870968,0.4328683522231909,0.6961639058413251
jeff-miller,pac-12,0.511333914559721,0.5178727114210985,0.8526591107236269,0.5588491717523976,0.550566695727986,0.6028770706190061,0.5693112467306015,0.5496948561464691,0.6238012205754141,0.6002615518744551,0.44420226678291197,0.7262423714036618
jeff-miller,american,0.6098517872711421,0.8417611159546643,0.32999128160418484,0.7746294681778553,0.8173496076721883,0.7210113339145597,0.7798605056669573,0.8195292066259808,0.7127288578901482,0.6495204882301656,0.7384481255448997,0.4426765475152572
jeff-miller,mwc,0.46338273757628595,0.8565823888404533,0.16913687881429817,0.8905841325196164,0.9520488230165649,0.7680906713164778,0.8801220575414124,0.948561464690497,0.7532693984306887,0.3958151700087184,0.8901482127288579,0.37532693984306886
jerry-dipaola,acc,0.3827375762859634,0.44986922406277247,0.26373147340889275,0.2192676547515257,0.1896251089799477,0.1918047079337402,0.2105492589363557,0.1861377506538797,0.18700959023539668,0.4232781168265039,0.25850043591979077,0.9071490845684395
jerry-dipaola,sec,0.5832606800348736,0.5152571926765476,0.6931124673060157,0.0967741935483871,0.10941586748038361,0.07802964254577158,0.0989537925021796,0.11028770706190061,0.07977332170880558,0.2999128160418483,0.07018308631211857,0.9359197907585004
jerry-dipaola,big-12,0.3796861377506539,0.3234524847428073,0.33740191804707936,0.5047951176983435,0.4742807323452485,0.3818657367044464,0.5143853530950305,0.468613775065388,0.3918918918918919,0.16695727986050568,0.1809067131647777,0.927637314734089
jerry-dipaola,mac,0.2244986922406277,0.25021795989537926,0.11857018308631212,0.05492589363557106,0.12118570183086312,0.023539668700959023,0.05187445510026155,0.10985178727114212,0.024411508282476024,0.7685265911072363,0.0937227550130776,0.5651700087183958
jerry-dipaola,big-ten,0.6281604184829991,0.6530078465562337,0.30340017436791633,0.5004359197907585,0.4882301656495205,0.3596338273757629,0.518308631211857,0.500871839581517,0.36006974716652135,0.3862249346120314,0.19224062772449868,0.9123801220575414
jerry-dipaola,pac-12,0.3365300784655623,0.24280732345248474,0.2798605056669573,0.5897994768962511,0.5135135135135135,0.5357454228421971,0.5937227550130776,0.4978204010462075,0.546207497820401,0.2157802964254577,0.3169136878814298,0.9149956408020924
jerry-dipaola,american,0.8866608544027899,0.7994768962510898,0.8047079337401918,0.8936355710549259,0.8204010462074979,0.7720139494333043,0.9075850043591979,0.8321708805579773,0.7720139494333043,0.9380993897122929,0.8626852659110723,0.8293374019180471
jerry-dipaola,mwc,0.8853530950305144,0.9032258064516129,0.7197035745422842,0.9380993897122929,0.959895379250218,0.8138622493461203,0.946817785527463,0.9638186573670444,0.8160418482999128,0.8783783783783784,0.9167393199651264,0.6848299912816042
joe-dubin,sec,0.6800348735832606,0.47035745422842196,0.8077593722755013,0.10723626852659111,0.12467306015693112,0.06974716652136007,0.11508282476024412,0.13164777680906714,0.08456843940714909,0.5841325196163906,0.12685265911072363,0.769180470793374
joe-dubin,acc,0.16172624237140365,0.0959023539668701,0.22929380993897122,0.16739319965126417,0.06146469049694856,0.22711421098517873,0.15823888404533565,0.06364428945074106,0.2066259808195292,0.23931996512641673,0.17131647776809067,0.677637314734089
joe-dubin,mac,0.955536181342633,0.983435047951177,0.45771578029642546,0.16913687881429817,0.41020052310374894,0.03225806451612903,0.18482999128160418,0.4245858761987794,0.03225806451612903,0.9507410636442895,0.1935483870967742,0.3217088055797733
joe-dubin,big-ten,0.7602441150828247,0.7968613775065388,0.8400174367916303,0.4908456843940715,0.461639058413252,0.479075850043592,0.520924149956408,0.4864864864864865,0.511333914559721,0.8984306887532694,0.2986050566695728,0.7301656495204882
joe-dubin,pac-12,0.557541412380122,0.4027898866608544,0.6643417611159547,0.6041848299912816,0.6342632955536182,0.4873583260680035,0.6085440278988666,0.6155187445510026,0.5100261551874455,0.7338709677419355,0.5889276373147341,0.755231037489102
joe-dubin,big-12,0.43897122929380994,0.34655623365300786,0.44812554489973844,0.5527462946817786,0.5244115082824761,0.46599825632083697,0.5479511769834351,0.499128160418483,0.47733217088055796,0.4917175239755885,0.5100261551874455,0.7345248474280732
joe-dubin,american,0.31386224934612034,0.5693112467306015,0.08805579773321709,0.6704446381865736,0.7850915431560593,0.4777680906713165,0.6560592850915432,0.7911944202266783,0.43243243243243246,0.21817785527462946,0.5387968613775065,0.6096338273757629
joe-dubin,mwc,0.8003487358326068,0.7737576285963382,0.499128160418483,0.8888404533565823,0.6499564080209241,0.8151700087183958,0.8958151700087184,0.6743679163034002,0.8042720139494333,0.6342632955536182,0.7114210985178727,0.40170008718395817
joe-dubin,cusa,0.18352223190932868,0.6098517872711421,0.1410200523103749,0.8382737576285963,0.8799040976460332,0.7563208369659983,0.8631211857018308,0.9017000871839581,0.7685265911072363,0.45292066259808195,0.8918918918918919,0.011769834350479512
joe-walljasper,acc,0.22493461203138623,0.2598081952920663,0.18003487358326067,0.2750653879686138,0.2598081952920663,0.2053182214472537,0.26591107236268524,0.24978204010462074,0.2013949433304272,0.13600697471665213,0.0950305143853531,0.5595030514385353
joe-walljasper,sec,0.23408892763731473,0.2820401046207498,0.1896251089799477,0.16085440278988666,0.1839581517000872,0.14428945074106364,0.16172624237140365,0.1839581517000872,0.13687881429816914,0.037053182214472534,0.05884917175239756,0.5804272013949433
joe-walljasper,mac,0.9154315605928509,0.2702702702702703,0.9742807323452485,0.21621621621621623,0.11595466434176112,0.24193548387096775,0.23496076721883175,0.12118570183086312,0.2781168265039233,0.9847428073234524,0.6830863121185702,0.2504359197907585
joe-walljasper,pac-12,0.21142109851787272,0.4067131647776809,0.14690496948561466,0.34176111595466435,0.527027027027027,0.23670444638186575,0.34132519616390583,0.5117698343504795,0.23714036617262424,0.2968613775065388,0.41020052310374894,0.5455536181342633
