year,week,teams
2020,9,"('winthrop-eagles', 'michigan-state-spartans', 'usc-trojans', 'kansas-jayhawks', 'creighton-bluejays', 'colorado-buffaloes', 'baylor-bears', 'texas-longhorns', 'iowa-hawkeyes', 'connecticut-huskies', 'gonzaga-bulldogs', 'virginia-tech-hokies', 'michigan-wolverines', 'drake-bulldogs', 'florida-state-seminoles', 'virginia-cavaliers', 'xavier-musketeers', 'minnesota-golden-gophers', 'tennessee-volunteers', 'saint-louis-billikens', 'clemson-tigers', 'missouri-tigers', nan, 'wisconsin-badgers', 'duke-blue-devils', 'ohio-state-buckeyes', 'oregon-ducks', 'belmont-bruins', 'west-virginia-mountaineers', 'ucla-bruins', 'texas-tech-red-raiders', 'houston-cougars', 'illinois-fighting-illini', 'utah-state-aggies', 'purdue-boilermakers', 'lsu-tigers', 'boise-state-broncos', 'louisville-cardinals', 'toledo-rockets', 'oklahoma-state-cowboys', 'villanova-wildcats', 'alabama-crimson-tide')"
2020,10,"('winthrop-eagles', 'usc-trojans', 'kansas-jayhawks', 'byu-cougars', 'creighton-bluejays', 'colorado-buffaloes', 'baylor-bears', 'texas-longhorns', 'iowa-hawkeyes', 'connecticut-huskies', 'gonzaga-bulldogs', 'virginia-tech-hokies', 'oklahoma-sooners', 'michigan-wolverines', 'drake-bulldogs', 'florida-state-seminoles', 'virginia-cavaliers', 'xavier-musketeers', 'minnesota-golden-gophers', 'tennessee-volunteers', 'saint-louis-billikens', 'clemson-tigers', 'missouri-tigers', nan, 'wisconsin-badgers', 'ohio-state-buckeyes', 'belmont-bruins', 'oregon-ducks', 'west-virginia-mountaineers', 'florida-gators', 'ucla-bruins', 'texas-tech-red-raiders', 'houston-cougars', 'illinois-fighting-illini', 'arizona-wildcats', 'loyola-il-ramblers', 'purdue-boilermakers', 'boise-state-broncos', 'louisville-cardinals', 'toledo-rockets', 'st-bonaventure-bonnies', 'oklahoma-state-cowboys', 'villanova-wildcats', 'alabama-crimson-tide')"
2020,11,"('usc-trojans', 'kansas-jayhawks', 'creighton-bluejays', 'colorado-buffaloes', 'baylor-bears', 'north-carolina-tar-heels', 'texas-longhorns', 'iowa-hawkeyes', 'connecticut-huskies', 'gonzaga-bulldogs', 'virginia-tech-hokies', 'oklahoma-sooners', 'michigan-wolverines', 'florida-state-seminoles', 'drake-bulldogs', 'virginia-cavaliers', 'xavier-musketeers', 'minnesota-golden-gophers', 'tennessee-volunteers', 'saint-louis-billikens', 'missouri-tigers', nan, 'wisconsin-badgers', 'san-diego-state-aztecs', 'rutgers-scarlet-knights', 'ohio-state-buckeyes', 'belmont-bruins', 'oregon-ducks', 'west-virginia-mountaineers', 'florida-gators', 'ucla-bruins', 'texas-tech-red-raiders', 'houston-cougars', 'illinois-fighting-illini', 'loyola-il-ramblers', 'purdue-boilermakers', 'boise-state-broncos', 'georgia-tech-yellow-jackets', 'louisville-cardinals', 'toledo-rockets', 'st-bonaventure-bonnies', 'oklahoma-state-cowboys', 'villanova-wildcats', 'alabama-crimson-tide')"
2020,12,"('vcu-rams', 'usc-trojans', 'kansas-jayhawks', 'byu-cougars', 'creighton-bluejays', 'colorado-buffaloes', 'baylor-bears', 'north-carolina-tar-heels', 'texas-longhorns', 'iowa-hawkeyes', 'gonzaga-bulldogs', 'virginia-tech-hokies', 'oklahoma-sooners', 'michigan-wolverines', 'st-johns-red-storm', 'florida-state-seminoles', 'xavier-musketeers', 'virginia-cavaliers', 'drake-bulldogs', 'minnesota-golden-gophers', 'tennessee-volunteers', 'saint-louis-billikens', 'clemson-tigers', 'missouri-tigers', nan, 'wisconsin-badgers', 'san-diego-state-aztecs', 'rutgers-scarlet-knights', 'ohio-state-buckeyes', 'arkansas-razorbacks', 'belmont-bruins', 'uab-blazers', 'west-virginia-mountaineers', 'florida-gators', 'ucla-bruins', 'houston-cougars', 'texas-tech-red-raiders', 'illinois-fighting-illini', 'loyola-il-ramblers', 'purdue-boilermakers', 'boise-state-broncos', 'louisville-cardinals', 'toledo-rockets', 'oklahoma-state-cowboys', 'villanova-wildcats', 'alabama-crimson-tide')"
2020,13,"('vcu-rams', 'usc-trojans', 'kansas-jayhawks', 'byu-cougars', 'creighton-bluejays', 'colorado-buffaloes', 'baylor-bears', 'north-carolina-tar-heels', 'texas-longhorns', 'iowa-hawkeyes', 'gonzaga-bulldogs', 'virginia-tech-hokies', 'oklahoma-sooners', 'western-kentucky-hilltoppers', 'michigan-wolverines', 'florida-state-seminoles', 'drake-bulldogs', 'virginia-cavaliers', 'xavier-musketeers', 'tennessee-volunteers', 'saint-louis-billikens', 'uc-santa-barbara-gauchos', 'clemson-tigers', 'missouri-tigers', nan, 'wisconsin-badgers', 'san-diego-state-aztecs', 'wichita-state-shockers', 'rutgers-scarlet-knights', 'ohio-state-buckeyes', 'arkansas-razorbacks', 'belmont-bruins', 'oregon-ducks', 'west-virginia-mountaineers', 'florida-gators', 'ucla-bruins', 'texas-tech-red-raiders', 'houston-cougars', 'illinois-fighting-illini', 'utah-state-aggies', 'loyola-il-ramblers', 'purdue-boilermakers', 'lsu-tigers', 'louisville-cardinals', 'wright-state-raiders', 'toledo-rockets', 'oklahoma-state-cowboys', 'villanova-wildcats', 'alabama-crimson-tide')"
2020,14,"('winthrop-eagles', 'usc-trojans', 'kansas-jayhawks', 'creighton-bluejays', 'colorado-buffaloes', 'baylor-bears', 'north-carolina-tar-heels', 'texas-longhorns', 'iowa-hawkeyes', 'gonzaga-bulldogs', 'virginia-tech-hokies', 'oklahoma-sooners', 'oklahoma-state-cowboys', 'western-kentucky-hilltoppers', 'michigan-wolverines', 'florida-state-seminoles', 'drake-bulldogs', 'virginia-cavaliers', 'xavier-musketeers', 'tennessee-volunteers', 'uc-santa-barbara-gauchos', 'clemson-tigers', 'missouri-tigers', nan, 'san-diego-state-aztecs', 'wisconsin-badgers', 'wichita-state-shockers', 'ohio-state-buckeyes', 'arkansas-razorbacks', 'oregon-ducks', 'belmont-bruins', 'west-virginia-mountaineers', 'ucla-bruins', 'houston-cougars', 'texas-tech-red-raiders', 'illinois-fighting-illini', 'loyola-il-ramblers', 'purdue-boilermakers', 'lsu-tigers', 'boise-state-broncos', 'toledo-rockets', 'byu-cougars', 'villanova-wildcats', 'alabama-crimson-tide')"
2020,15,"('winthrop-eagles', 'usc-trojans', 'kansas-jayhawks', 'byu-cougars', 'creighton-bluejays', 'colorado-buffaloes', 'baylor-bears', 'north-carolina-tar-heels', 'texas-longhorns', 'iowa-hawkeyes', 'connecticut-huskies', 'gonzaga-bulldogs', 'virginia-tech-hokies', 'oklahoma-sooners', 'michigan-wolverines', 'florida-state-seminoles', 'drake-bulldogs', 'virginia-cavaliers', 'tennessee-volunteers', 'uc-santa-barbara-gauchos', 'clemson-tigers', 'missouri-tigers', nan, 'san-diego-state-aztecs', 'wisconsin-badgers', 'wichita-state-shockers', 'ohio-state-buckeyes', 'arkansas-razorbacks', 'oregon-ducks', 'belmont-bruins', 'west-virginia-mountaineers', 'florida-gators', 'ucla-bruins', 'texas-tech-red-raiders', 'houston-cougars', 'illinois-fighting-illini', 'loyola-il-ramblers', 'purdue-boilermakers', 'toledo-rockets', 'louisville-cardinals', 'maryland-terrapins', 'st-bonaventure-bonnies', 'oklahoma-state-cowboys', 'villanova-wildcats', 'alabama-crimson-tide')"
2020,16,"('winthrop-eagles', 'michigan-state-spartans', 'vcu-rams', 'usc-trojans', 'kansas-jayhawks', 'byu-cougars', 'creighton-bluejays', 'colorado-buffaloes', 'baylor-bears', 'texas-longhorns', 'iowa-hawkeyes', 'connecticut-huskies', 'gonzaga-bulldogs', 'virginia-tech-hokies', 'oklahoma-sooners', 'michigan-wolverines', 'florida-state-seminoles', 'virginia-cavaliers', 'tennessee-volunteers', 'uc-santa-barbara-gauchos', 'clemson-tigers', nan, 'san-diego-state-aztecs', 'wichita-state-shockers', 'wisconsin-badgers', 'arkansas-razorbacks', 'ohio-state-buckeyes', 'oregon-ducks', 'west-virginia-mountaineers', 'houston-cougars', 'texas-tech-red-raiders', 'illinois-fighting-illini', 'san-diego-toreros', 'loyola-il-ramblers', 'purdue-boilermakers', 'lsu-tigers', 'st-bonaventure-bonnies', 'oklahoma-state-cowboys', 'villanova-wildcats', 'alabama-crimson-tide')"
2020,17,"('winthrop-eagles', 'usc-trojans', 'kansas-jayhawks', 'byu-cougars', 'creighton-bluejays', 'colorado-buffaloes', 'baylor-bears', 'texas-longhorns', 'iowa-hawkeyes', 'connecticut-huskies', 'gonzaga-bulldogs', 'virginia-tech-hokies', 'oklahoma-sooners', 'michigan-wolverines', 'florida-state-seminoles', 'virginia-cavaliers', 'tennessee-volunteers', 'uc-santa-barbara-gauchos', 'clemson-tigers', 'missouri-tigers', nan, 'georgetown-hoyas', 'san-diego-state-aztecs', 'wisconsin-badgers', 'ohio-state-buckeyes', 'arkansas-razorbacks', 'oregon-ducks', 'west-virginia-mountaineers', 'houston-cougars', 'texas-tech-red-raiders', 'illinois-fighting-illini', 'loyola-il-ramblers', 'purdue-boilermakers', 'lsu-tigers', 'georgia-tech-yellow-jackets', 'st-bonaventure-bonnies', 'oklahoma-state-cowboys', 'villanova-wildcats', 'alabama-crimson-tide', 'cleveland-state-vikings')"
2021,1,"('michigan-state-spartans', 'usc-trojans', 'kansas-jayhawks', 'byu-cougars', 'colorado-buffaloes', 'baylor-bears', 'kentucky-wildcats', 'syracuse-orange', 'north-carolina-tar-heels', 'colorado-state-rams', 'texas-longhorns', 'connecticut-huskies', 'gonzaga-bulldogs', 'notre-dame-fighting-irish', 'virginia-tech-hokies', 'michigan-wolverines', 'st-johns-red-storm', 'florida-state-seminoles', 'auburn-tigers', 'virginia-cavaliers', 'xavier-musketeers', 'drake-bulldogs', 'tennessee-volunteers', 'mississippi-state-bulldogs', nan, 'richmond-spiders', 'san-diego-state-aztecs', 'duke-blue-devils', 'rutgers-scarlet-knights', 'ohio-state-buckeyes', 'arkansas-razorbacks', 'oregon-ducks', 'belmont-bruins', 'ucla-bruins', 'houston-cougars', 'indiana-hoosiers', 'illinois-fighting-illini', 'arizona-wildcats', 'texas-tech-red-raiders', 'memphis-tigers', 'purdue-boilermakers', 'lsu-tigers', 'louisville-cardinals', 'maryland-terrapins', 'st-bonaventure-bonnies', 'oklahoma-state-cowboys', 'villanova-wildcats', 'alabama-crimson-tide')"
2021,2,"('furman-paladins', 'michigan-state-spartans', 'usc-trojans', 'kansas-jayhawks', 'byu-cougars', 'baylor-bears', 'kentucky-wildcats', 'syracuse-orange', 'north-carolina-tar-heels', 'colorado-state-rams', 'texas-longhorns', 'connecticut-huskies', 'iowa-hawkeyes', 'gonzaga-bulldogs', 'virginia-tech-hokies', 'ohio-bobcats', 'michigan-wolverines', 'st-johns-red-storm', 'xavier-musketeers', 'auburn-tigers', 'florida-state-seminoles', 'drake-bulldogs', 'seton-hall-pirates', 'virginia-cavaliers', 'tennessee-volunteers', 'mississippi-state-bulldogs', nan, 'duke-blue-devils', 'rutgers-scarlet-knights', 'arkansas-razorbacks', 'ohio-state-buckeyes', 'oregon-ducks', 'florida-gators', 'ucla-bruins', 'houston-cougars', 'indiana-hoosiers', 'illinois-fighting-illini', 'arizona-wildcats', 'texas-tech-red-raiders', 'memphis-tigers', 'loyola-il-ramblers', 'purdue-boilermakers', 'lsu-tigers', 'maryland-terrapins', 'st-bonaventure-bonnies', 'oklahoma-state-cowboys', 'villanova-wildcats', 'alabama-crimson-tide')"
2021,3,"('michigan-state-spartans', 'usc-trojans', 'kansas-jayhawks', 'baylor-bears', 'kentucky-wildcats', 'north-carolina-tar-heels', 'colorado-state-rams', 'texas-longhorns', 'connecticut-huskies', 'iowa-hawkeyes', 'gonzaga-bulldogs', 'virginia-tech-hokies', 'san-francisco-dons', 'ohio-bobcats', 'michigan-wolverines', 'xavier-musketeers', 'auburn-tigers', 'florida-state-seminoles', 'drake-bulldogs', 'seton-hall-pirates', 'tennessee-volunteers', 'mississippi-state-bulldogs', nan, 'duke-blue-devils', 'marquette-golden-eagles', 'arkansas-razorbacks', 'ohio-state-buckeyes', 'oregon-ducks', 'florida-gators', 'ucla-bruins', 'houston-cougars', 'indiana-hoosiers', 'illinois-fighting-illini', 'arizona-wildcats', 'texas-tech-red-raiders', 'memphis-tigers', 'loyola-il-ramblers', 'purdue-boilermakers', 'lsu-tigers', 'george-mason-patriots', 'maryland-terrapins', 'st-bonaventure-bonnies', 'byu-cougars', 'villanova-wildcats', 'alabama-crimson-tide')"
2021,4,"('michigan-state-spartans', 'usc-trojans', 'kansas-jayhawks', 'baylor-bears', 'kentucky-wildcats', 'north-carolina-tar-heels', 'colorado-state-rams', 'texas-longhorns', 'connecticut-huskies', 'iowa-hawkeyes', 'gonzaga-bulldogs', 'iona-gaels', 'virginia-tech-hokies', 'san-francisco-dons', 'ohio-bobcats', 'michigan-wolverines', 'xavier-musketeers', 'auburn-tigers', 'seton-hall-pirates', 'tennessee-volunteers', nan, 'wisconsin-badgers', 'duke-blue-devils', 'marquette-golden-eagles', 'arkansas-razorbacks', 'ohio-state-buckeyes', 'florida-gators', 'ucla-bruins', 'houston-cougars', 'indiana-hoosiers', 'arizona-wildcats', 'illinois-fighting-illini', 'texas-tech-red-raiders', 'memphis-tigers', 'loyola-il-ramblers', 'purdue-boilermakers', 'lsu-tigers', 'wake-forest-demon-deacons', 'louisville-cardinals', 'st-bonaventure-bonnies', 'iowa-state-cyclones', 'byu-cougars', 'villanova-wildcats', 'alabama-crimson-tide')"
2021,5,"('michigan-state-spartans', 'usc-trojans', 'kansas-jayhawks', 'baylor-bears', 'kentucky-wildcats', 'north-carolina-tar-heels', 'colorado-state-rams', 'texas-longhorns', 'connecticut-huskies', 'iowa-hawkeyes', 'gonzaga-bulldogs', 'san-francisco-dons', 'oklahoma-sooners', 'michigan-wolverines', 'xavier-musketeers', 'auburn-tigers', 'seton-hall-pirates', 'tennessee-volunteers', nan, 'wisconsin-badgers', 'duke-blue-devils', 'arkansas-razorbacks', 'ohio-state-buckeyes', 'florida-gators', 'ucla-bruins', 'houston-cougars', 'indiana-hoosiers', 'arizona-wildcats', 'illinois-fighting-illini', 'texas-tech-red-raiders', 'memphis-tigers', 'loyola-il-ramblers', 'purdue-boilermakers', 'lsu-tigers', 'st-bonaventure-bonnies', 'iowa-state-cyclones', 'byu-cougars', 'villanova-wildcats', 'alabama-crimson-tide')"
2021,6,"('providence-friars', 'michigan-state-spartans', 'usc-trojans', 'kansas-jayhawks', 'creighton-bluejays', 'baylor-bears', 'kentucky-wildcats', 'north-carolina-tar-heels', 'colorado-state-rams', 'texas-longhorns', 'connecticut-huskies', 'gonzaga-bulldogs', 'san-francisco-dons', 'oklahoma-sooners', 'michigan-wolverines', 'xavier-musketeers', 'auburn-tigers', 'seton-hall-pirates', 'minnesota-golden-gophers', 'tennessee-volunteers', nan, 'wisconsin-badgers', 'duke-blue-devils', 'ohio-state-buckeyes', 'arkansas-razorbacks', 'west-virginia-mountaineers', 'ucla-bruins', 'houston-cougars', 'texas-tech-red-raiders', 'arizona-wildcats', 'illinois-fighting-illini', 'loyola-il-ramblers', 'purdue-boilermakers', 'lsu-tigers', 'st-bonaventure-bonnies', 'iowa-state-cyclones', 'byu-cougars', 'villanova-wildcats', 'alabama-crimson-tide')"
2021,7,"('providence-friars', 'michigan-state-spartans', 'usc-trojans', 'kansas-jayhawks', 'byu-cougars', 'creighton-bluejays', 'baylor-bears', 'kentucky-wildcats', 'north-carolina-tar-heels', 'colorado-state-rams', 'texas-longhorns', 'connecticut-huskies', 'iowa-hawkeyes', 'gonzaga-bulldogs', 'virginia-tech-hokies', 'san-francisco-dons', 'oklahoma-sooners', 'michigan-wolverines', 'xavier-musketeers', 'auburn-tigers', 'seton-hall-pirates', 'minnesota-golden-gophers', 'tennessee-volunteers', nan, 'wisconsin-badgers', 'duke-blue-devils', 'ohio-state-buckeyes', 'arkansas-razorbacks', 'west-virginia-mountaineers', 'ucla-bruins', 'houston-cougars', 'texas-tech-red-raiders', 'arizona-wildcats', 'illinois-fighting-illini', 'memphis-tigers', 'loyola-il-ramblers', 'purdue-boilermakers', 'lsu-tigers', 'wake-forest-demon-deacons', 'iowa-state-cyclones', 'oklahoma-state-cowboys', 'villanova-wildcats', 'alabama-crimson-tide')"
2021,8,"('providence-friars', 'michigan-state-spartans', 'usc-trojans', 'kansas-jayhawks', 'creighton-bluejays', 'colorado-buffaloes', 'baylor-bears', 'kentucky-wildcats', 'davidson-wildcats', 'colorado-state-rams', 'texas-longhorns', 'connecticut-huskies', 'iowa-hawkeyes', 'gonzaga-bulldogs', 'san-francisco-dons', 'oklahoma-sooners', 'michigan-wolverines', 'xavier-musketeers', 'auburn-tigers', 'seton-hall-pirates', 'minnesota-golden-gophers', 'tennessee-volunteers', nan, 'wisconsin-badgers', 'duke-blue-devils', 'ohio-state-buckeyes', 'west-virginia-mountaineers', 'ucla-bruins', 'houston-cougars', 'texas-tech-red-raiders', 'arizona-wildcats', 'illinois-fighting-illini', 'memphis-tigers', 'loyola-il-ramblers', 'purdue-boilermakers', 'lsu-tigers', 'wake-forest-demon-deacons', 'iowa-state-cyclones', 'villanova-wildcats', 'alabama-crimson-tide')"
2021,9,"('providence-friars', 'michigan-state-spartans', 'usc-trojans', 'kansas-jayhawks', 'creighton-bluejays', 'baylor-bears', 'kentucky-wildcats', 'davidson-wildcats', 'colorado-state-rams', 'texas-longhorns', 'connecticut-huskies', 'iowa-hawkeyes', 'gonzaga-bulldogs', 'san-francisco-dons', 'oklahoma-sooners', 'xavier-musketeers', 'auburn-tigers', 'minnesota-golden-gophers', 'seton-hall-pirates', 'tennessee-volunteers', nan, 'wisconsin-badgers', 'duke-blue-devils', 'ohio-state-buckeyes', 'west-virginia-mountaineers', 'ucla-bruins', 'houston-cougars', 'texas-tech-red-raiders', 'arizona-wildcats', 'illinois-fighting-illini', 'loyola-il-ramblers', 'purdue-boilermakers', 'lsu-tigers', 'iowa-state-cyclones', 'villanova-wildcats', 'alabama-crimson-tide')"
2021,10,"('providence-friars', 'michigan-state-spartans', 'miami-fl-hurricanes', 'usc-trojans', 'kansas-jayhawks', 'baylor-bears', 'kentucky-wildcats', 'davidson-wildcats', 'colorado-state-rams', 'texas-longhorns', 'connecticut-huskies', 'iowa-hawkeyes', 'gonzaga-bulldogs', 'san-francisco-dons', 'oklahoma-sooners', 'xavier-musketeers', 'auburn-tigers', 'seton-hall-pirates', 'tennessee-volunteers', nan, 'wisconsin-badgers', 'san-diego-state-aztecs', 'duke-blue-devils', 'ohio-state-buckeyes', 'west-virginia-mountaineers', 'ucla-bruins', 'houston-cougars', 'texas-tech-red-raiders', 'arizona-wildcats', 'illinois-fighting-illini', 'indiana-hoosiers', 'loyola-il-ramblers', 'purdue-boilermakers', 'lsu-tigers', 'iowa-state-cyclones', 'byu-cougars', 'villanova-wildcats', 'alabama-crimson-tide')"
2021,11,"('providence-friars', 'michigan-state-spartans', 'miami-fl-hurricanes', 'usc-trojans', 'kansas-jayhawks', 'texas-am-aggies', 'baylor-bears', 'kentucky-wildcats', 'davidson-wildcats', 'north-carolina-tar-heels', 'colorado-state-rams', 'texas-longhorns', 'connecticut-huskies', 'iowa-hawkeyes', 'gonzaga-bulldogs', 'oklahoma-sooners', 'xavier-musketeers', 'auburn-tigers', 'tennessee-volunteers', 'tcu-horned-frogs', nan, 'wisconsin-badgers', 'san-diego-state-aztecs', 'duke-blue-devils', 'ohio-state-buckeyes', 'oregon-ducks', 'west-virginia-mountaineers', 'ucla-bruins', 'texas-tech-red-raiders', 'houston-cougars', 'arizona-wildcats', 'illinois-fighting-illini', 'indiana-hoosiers', 'loyola-il-ramblers', 'purdue-boilermakers', 'lsu-tigers', 'iowa-state-cyclones', 'byu-cougars', 'villanova-wildcats', 'alabama-crimson-tide')"
2021,12,"('providence-friars', 'michigan-state-spartans', 'miami-fl-hurricanes', 'usc-trojans', 'kansas-jayhawks', 'wyoming-cowboys', 'baylor-bears', 'kentucky-wildcats', 'davidson-wildcats', 'colorado-state-rams', 'saint-marys-gaels', 'texas-longhorns', 'iona-gaels', 'connecticut-huskies', 'gonzaga-bulldogs', 'iowa-hawkeyes', 'xavier-musketeers', 'auburn-tigers', 'florida-state-seminoles', 'seton-hall-pirates', 'tennessee-volunteers', 'tcu-horned-frogs', nan, 'wisconsin-badgers', 'duke-blue-devils', 'marquette-golden-eagles', 'ohio-state-buckeyes', 'oregon-ducks', 'florida-gators', 'murray-state-racers', 'ucla-bruins', 'texas-tech-red-raiders', 'houston-cougars', 'arizona-wildcats', 'illinois-fighting-illini', 'indiana-hoosiers', 'loyola-il-ramblers', 'purdue-boilermakers', 'lsu-tigers', 'boise-state-broncos', 'wake-forest-demon-deacons', 'iowa-state-cyclones', 'byu-cougars', 'villanova-wildcats', 'alabama-crimson-tide')"
